authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
24474160700,Brian R. Calfano,9,9,5,4,0,0,0,0,9,9,1.0,1.0,0,1,84887527789|84959343624|84959905263|85037647979|85053221139|85100970268|85122529325|85124994501|85146866960,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",12,14,38
36775562800,Blaine G. Robbins,13,8,6,2,0,5,0,0,13,13,1.0,0.615385,0,0,105008067194|84944232504|84983314158|85033780100|85033788510|85044032298|85066959974|85089290541|85097264174|85126184203|85136531185|85197852159|85200831312,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,15,10
7202316609,Aseem Prakash,11,8,8,0,3,0,0,0,8,11,1.0,1.0,0,0,105010226878|105033260134|105039827469|85053490407|85059252534|85087378517|85104593177|85122571011|85185836671|85193987772|85214296759,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,16,22
38061940400,Justin T. Pickett,11,8,5,3,0,2,0,1,10,11,1.0,0.818182,0,0,105001077495|105003777728|105005805574|85017479115|85030544249|85060884767|85091202562|85092499524|85099391391|85190319537|85217932803,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,17,22
57203528227,Jonathan A. Chu,11,8,8,0,1,2,0,0,10,11,1.0,0.818182,0,4,105012359420|85052060424|85103382393|85107869445|85122139505|85124121558|85124170048|85127696366|85170289998|85176924618|85206830858,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,18,22
35745930100,David Doherty,10,8,3,5,0,2,0,0,10,10,1.0,0.8,0,0,105001650331|105007145263|105046220290|84929578243|84930584663|84945247501|85060580173|85068049998|85069695771|85086600850,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,19,33
55603014300,Tobias Heinrich,9,8,6,2,0,1,0,0,9,9,1.0,0.888889,0,1,85029279527|85042721612|85078201451|85109308295|85109571277|85133919585|85188096695|85193946140|85200455835,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,20,38
56556884300,Ryan Brutger,9,8,6,2,0,1,0,0,9,9,1.0,0.888889,0,2,85046533072|85096694153|85129014294|85129300276|85130898035|85131738044|85198952844|85216353783|85218245112,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,21,38
56590030100,Alexander Coppock,9,8,3,5,0,0,0,1,8,9,1.0,1.0,0,0,85020522370|85041537528|85044846087|85057578602|85060859151|85125280963|85125774527|85141907351|85150784722,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,22,38
25226021600,Jonathon P. Schuldt,8,8,7,1,0,0,0,0,8,8,1.0,1.0,0,1,105000414839|79952659541|84922814039|84960092229|84961187162|85007439389|85019749197|85167522555,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,23,53
49861923700,Ariela Schachter,8,8,7,1,0,0,0,0,8,8,1.0,1.0,0,0,84989249038|85053749730|85060845910|85106197207|85140292533|85174683248|85175416392|85204053529,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,24,53
57952558700,Peter T. McLaughlin,8,8,2,6,0,0,0,0,8,8,1.0,1.0,0,0,105001651117|105005085445|105019586030|105021982298|85141125749|85159180192|85178047069|85219694487,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",15,25,53
7003787305,Gregg G. Van Ryzin,13,7,5,2,1,4,0,1,11,13,1.0,0.692308,0,1,84878955277|84884806119|84908554750|84918780367|84963994831|85014596724|85038355714|85067581830|85087950052|85089815116|85096111198|85104756695|85112316568,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,26,10
24168107200,Yusaku Horiuchi,13,7,4,3,6,0,0,0,7,13,1.0,1.0,0,0,105030588739|105042398599|85039933179|85052643404|85055870318|85062479527|85067962902|85115188399|85123926675|85125415127|85136473193|85145327725|85145409036,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,27,10
14034772300,Jason Reifler,11,7,3,4,3,0,0,1,7,11,1.0,1.0,0,2,105008461820|105027197362|84891494021|84921984369|85106697357|85124140550|85147720720|85162185399|85170631568|85174056404|85213442851,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,28,22
35183713000,Efrén O. Pérez,9,7,2,5,2,0,0,0,7,9,1.0,1.0,0,0,105029060592|84890418441|84955616709|85021736860|85066605513|85127783017|85139216162|85148945547|85162677133,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,29,38
55612017400,Erik Peterson,9,7,1,6,0,2,0,0,9,9,1.0,0.777778,0,0,105001820017|105003759877|85053665784|85064805724|85099984460|85118939204|85125920680|85205529418|85216671878,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,30,38
56611317200,John V. Kane,9,7,2,5,0,1,0,1,8,9,1.0,0.888889,0,0,85033714347|85051013258|85061188236|85067402720|85076495848|85159594856|85180219290|85185575879|85205118689,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,31,38
57188971604,Sarah R. Maxey,8,7,1,6,0,1,0,0,8,8,1.0,0.875,0,0,105010718991|105011333746|105011649507|85042090180|85067897137|85091439364|85117594438|85135349631,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,32,53
57220041117,Ondřej Rosendorf,8,7,7,0,1,0,0,0,7,8,1.0,1.0,0,4,105012748003|105029692176|105034913587|85130612333|85138434242|85150347085|85172783788|85201275085,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,33,53
25654666600,Cheryl Boudreau,7,7,5,2,0,0,0,0,7,7,1.0,1.0,0,0,105040346734|84891492083|85047666016|85050296213|85101015159|85174000856|85202761631,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,34,83
35233806200,Scott A. MacKenzie,7,7,5,2,0,0,0,0,7,7,1.0,1.0,0,0,105040346734|84891492083|85047666016|85050296213|85101015159|85174000856|85202761631,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,35,83
36713939500,Paul Musgrave,7,7,6,1,0,0,0,0,7,7,1.0,1.0,0,0,105000221636|105011632356|105025976814|105039310829|85127296015|85145200849|85168004718,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,36,83
55454468300,Tatishe M. Nteta,7,7,1,6,0,0,0,0,7,7,1.0,1.0,0,0,105026699333|84981249322|85011497605|85047444290|85081592258|85123914954|85130062680,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",26,37,83
57190437914,Yang J.,14,6,4,2,0,8,0,0,14,14,1.0,0.428571,0,0,105006979320|105024319232|105041055052|84871574553|84931003726|85054463912|85075347270|85078680582|85093981491|85115869196|85148430045|85148586642|85174311475|85175564499,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,38,5
7801629573,Gollust S.E.,8,6,3,3,0,2,0,0,8,8,1.0,0.75,0,0,79952278803|84855649978|84922827993|85053865862|85113135382|85135189737|85135896966|85173465973,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,39,53
23479932300,Erik Lin-Greenberg,7,6,6,0,0,1,0,0,7,7,1.0,0.857143,0,1,85066842117|85100751141|85106419798|85131596715|85144972223|85190436333|85208237881,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,40,83
55175754800,Leah Christiani,7,6,2,4,0,1,0,0,7,7,1.0,0.857143,0,0,105001722280|105047382392|85102991968|85143607111|85179965686|85193006917|85208781552,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,41,83
55461249300,Craig M. Burnett,7,6,1,5,0,1,0,0,7,7,1.0,0.857143,0,0,105008319657|84868652825|84901278220|84922321696|84922883219|85048745799|85101964602,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,42,83
55636964600,Long Doan,7,6,3,3,0,1,0,0,7,7,1.0,0.857143,0,0,105042340289|84911475468|84943222917|85052633160|85089319442|85095133927|85126304810,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,43,83
57193195374,Kingsland J.T.,7,6,3,3,0,1,0,0,7,7,1.0,0.857143,0,0,105041076928|85062719018|85070298879|85097405858|85116111950|85120615821|85130733510,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",38,44,83
14832646600,Robin E. Gearing,11,5,5,0,6,0,0,0,5,11,1.0,1.0,0,1,105010461822|105011988550|105019345621|84871858111|84876049317|85100598411|85134747070|85145825392|85147143671|85174071113|85205574905,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,45,22
36159270600,Teppei Yamamoto,10,5,2,3,2,2,0,1,7,10,1.0,0.8,0,0,105001181982|84892498539|84923552574|85041214633|85052643404|85065436110|85107306214|85115188399|85171738080|85172870189,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,46,33
57203434746,Liam F. Beiser-McGrath,9,5,5,0,3,1,0,0,6,9,1.0,0.888889,0,3,105040952337|84975789795|85062085474|85109104338|85111099207|85124196620|85179660008|85179742651|85214294509,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,47,38
6505910383,Michael Tomz,7,5,5,0,0,1,0,1,6,7,1.0,0.857143,0,1,105014100991|105018760904|85076169910|85077074496|85116162897|85177488077|85185948624,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,48,83
8967284700,Barry C.L.,7,5,4,1,0,2,0,0,7,7,1.0,0.714286,0,0,84879423612|84895906473|84920264253|84928790041|84938826081|85027916630|85064806998,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,49,83
16023197400,Wojcieszak M.,7,5,5,0,0,2,0,0,7,7,1.0,0.714286,0,1,105020833070|105022440662|84882652583|84939186199|85098748664|85124205644|85195603094,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,50,83
56329786700,Joshua Robison,7,5,3,2,2,0,0,0,5,7,1.0,1.0,0,1,105041066983|84941353207|85091048531|85091348291|85101177545|85129722512|85210069567,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,51,83
57220203816,Kaylyn Jackson Schiff,7,5,4,1,0,2,0,0,7,7,1.0,0.714286,0,0,105000168854|105015105489|85171793730|85172898837|85174855421|85186617417|85211161731,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",45,52,83
7401620196,Daniel M. Butler,8,4,2,2,1,3,0,0,7,8,1.0,0.625,0,0,105035638675|84897032731|84929260244|84938501817|84992092827|85121376619|85127315034|85188521838,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,53,53
24339564700,David A. Steinberg,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105014746447|105018624506|105035324372|85082410038|85131571257|85168483699|85198928846|85198999643,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,54,53
36676605900,Gabriele Spilker,8,4,4,0,3,1,0,0,5,8,1.0,0.875,0,2,85074743455|85086771184|85100168757|85132650412|85136587321|85203853246|85207258086|85219489421,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,55,53
55319086800,Cabrera L.Y.,8,4,4,0,0,4,0,0,8,8,1.0,0.5,0,2,105004829427|84938293936|84947046308|85147352823|85162724492|85179785954|85194978458|85206878187,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,56,53
55494876700,David R. Miller,8,4,2,2,0,4,0,0,8,8,1.0,0.5,0,0,105019368716|105035638675|85106176160|85126450365|85149816643|85191602397|85192145575|85212059156,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,57,53
55672957800,Michal Smetana,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,3,105002305507|105012748003|105034913587|85135789153|85138434242|85150347085|85185289779|85201275085,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,58,53
56180409500,Banda K.K.,8,4,0,4,0,4,0,0,8,8,1.0,0.5,0,0,105004286558|84928809792|84991766097|85045027073|85065410868|85068611268|85071449219|85178900816,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,59,53
56534303500,Anthony Kevins,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105015216506|105041066983|85048299227|85090934478|85091348291|85115789865|85132885156|85210069567,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,60,53
57211410814,Hunter M. Boehme,8,4,3,1,0,4,0,0,8,8,1.0,0.5,0,0,105011656970|105021850455|105032210380|105034351804|105034680050|85166000414|85172009271|85196196052,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,61,53
35727190200,Nagler R.H.,7,4,4,0,0,3,0,0,7,7,1.0,0.571429,0,0,85063166355|85122303516|85135189737|85171600308|85190156129|85216006550|86000382291,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,62,83
6601956224,John Gastil,6,4,3,1,0,2,0,0,6,6,1.0,0.666667,0,0,105024003881|85044835879|85052006071|85065670412|85112265805|85165893967,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,63,115
6602533817,Jonas Tallberg,6,4,4,0,2,0,0,0,4,6,1.0,1.0,0,4,105012399638|105022218358|85063328286|85079670115|85143234663|85213405493,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,64,115
56734108300,Mogens Jin Pedersen,12,3,3,0,7,2,0,0,5,12,1.0,0.833333,0,0,105005574189|84940214050|84975770291|85037044153|85038356713|85040459526|85054474475|85074017190|85167655087|85183015664|85183977264|85212439594,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,65,16
56354967100,Donald P. Moynihan,8,3,1,2,1,4,0,0,7,8,1.0,0.5,0,0,105018094455|105018714689|105023686741|105038401018|105041780221|84882700655|84944081200|85019676280,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,66,53
57203655130,Kathleen Searles,8,3,1,2,0,5,0,0,8,8,1.0,0.375,0,0,105005626231|105012355723|77956761607|84995760092|85047370379|85055564646|85114860836|85138320659,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,67,53
35784707400,Susan M. Miller,7,3,1,2,0,4,0,0,7,7,1.0,0.428571,0,0,85064259638|85067395049|85077022750|85127205226|85137333494|85162955443|85197616759,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,68,83
57188590875,Muradova L.,7,3,3,0,4,0,0,0,3,7,1.0,1.0,0,2,105001077106|105001950359|105024891648|85118588761|85143763291|85144766986|85183505722,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,69,83
57188880644,Lauren Sukin,7,3,3,0,3,1,0,0,4,7,1.0,0.857143,0,1,105035726373|105039309580|105045424436|85067788122|85077144076|85147286875|85189699546,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,70,83
6602698051,Giuliano Bonoli,6,3,3,0,3,0,0,0,3,6,1.0,1.0,0,3,85096834370|85111715301|85113190278|85124909847|85199078378|85212286208,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,71,115
7006126634,André Blais,6,3,2,1,3,0,0,0,3,6,1.0,1.0,0,1,85078899431|85088578914|85108140441|85120876506|85160106921|85201964089,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,72,115
24554597700,Geoffrey P. R. Wallace,6,3,3,0,2,1,0,0,4,6,1.0,0.833333,0,0,84943355793|84995444937|85053519754|85061209721|85063107433|85138250666,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,73,115
23010864600,Samuel Whitt,12,2,2,0,10,0,0,0,2,12,1.0,1.0,0,1,105000519465|105002134171|105003442248|105024217606|105041965396|85071419972|85099962519|85108557459|85132755374|85216104420|85216486046|85216620221,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,74,16
56448439600,Selim Erdem Aytaç,11,2,2,0,9,0,0,0,2,11,1.0,1.0,0,0,105002982634|105018624506|85019041831|85053017516|85057946678|85092494997|85101463174|85109276344|85115941650|85168483699|86000737504,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,75,22
57205672554,Seiki Tanaka,10,2,2,0,8,0,0,0,2,10,1.0,1.0,0,2,84978085703|84992655159|85061035641|85069886131|85101215653|85118477821|85126806972|85138248657|85158112186|85206340986,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,76,33
35492113000,Thomas Zeitzoff,9,2,2,0,7,0,0,0,2,9,1.0,1.0,0,0,105026243740|85020188394|85042184003|85047903545|85049075124|85068387044|85069682610|85078960506|85183616534,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,77,38
55917294300,Atsushi Tago,8,2,1,1,6,0,0,0,2,8,1.0,1.0,0,1,105042398599|84924257526|84980398257|85061912024|85071196692|85113720597|85131524653|85176012765,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,78,53
56196951600,Omer Yair,8,2,0,2,6,0,0,0,2,8,1.0,1.0,0,1,105047461442|85087093352|85096666087|85122479991|85143226704|85162663710|85186427431|86000748753,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,79,53
16066752900,Aharoni E.,7,2,2,0,0,5,0,0,7,7,1.0,0.285714,0,0,84874724915|85057293626|85089124721|85120438138|85132734289|85159865660|85205233423,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,80,83
16244346100,Caillier J.G.,7,2,1,1,0,5,0,0,7,7,1.0,0.285714,0,0,105020824878|85042433032|85087519641|85138294292|85152024166|85170831794|85196301348,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,81,83
42161868700,Atte Oksanen,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,2,85061311427|85076359084|85083720807|85101022632|85146083795|85175177312|85194493858,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,82,83
55135830500,Gábor Simonovits,7,2,1,1,2,1,0,2,3,7,1.0,0.857143,0,0,105018681448|84907224761|84929675895|84946492047|84976408149|85029796805|85127649210,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,83,83
56394620600,Kiratli O.S.,7,2,2,0,4,1,0,0,3,7,1.0,0.857143,0,1,105019246500|85075140130|85089676686|85124711493|85146277524|85182157282|86000737504,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,84,83
56868425000,Kai Quek,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,1,105013279686|105031363663|85033378563|85066606469|85126369047|85127895187|85186262055,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,85,83
57206937457,Azusa Uji,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,0,105010226878|85096219826|85109104338|85122571011|85146502704|85193987772|85214296759,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,86,83
7102332636,Oliver James,6,2,2,0,1,2,0,1,4,6,1.0,0.666667,0,0,85014596724|85038355714|85088856469|85089985354|85095755893|85101865548,fixed_author_comparison_pool_120,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",74,87,115
