authid,name,orcid,name_source_scopus_id
24075689500,Gao Z.,0000-0003-2984-8278,85140099381
24076117400,Fiorentino R.,,84877798456
24076851300,Norander S.,,105018823077
24077469900,Schweitzer N.J.,0000-0002-0070-5102,85121876093
24079494100,Das E.,,85113335222
24079826800,Cokelet B.,,85088658749
24079880400,Bearfield D.,,84872403321
24080018100,Kahn K.B.,0000-0003-4006-6322,85190471348
24080850100,Leviston Z.,0000-0002-4969-7916,85129186966
24081211700,Pelligra V.,0000-0002-8012-4243,105044993762
24081951500,Yu Q.,,85142402221
24166188900,Harkin B.,0000-0002-1446-9673,85187439070
24166578300,Goodall C.,,85077467338
24167175500,Wolf J.,,85048595481
24167321100,Whitaker K.L.,0000-0002-0947-1840,85041729445
24167530800,Strizhakova Y.,,85116474088
24167768500,Dao S.,,85024113306
24168107200,Horiuchi Y.,0000-0003-0295-4089,105045529994
24168376800,Haisley E.,,79952027700
24168433700,Dumitrescu D.,,105001107075
24168449800,Ditlmann R.,,105037029441
24168517000,Holman M.R.,0000-0001-6648-4122,105021595551
24168640900,Kaess M.,,105013236358
24168673000,Künzell S.,,85098689916
24169359700,Nicholl B.I.,0000-0001-5639-0130,85216078939
24169457100,Otgaar H.,,105017446375
24169674200,Pimentel J.,0000-0002-6140-5437,85149670805
24170490000,Zhao X.,,85059665756
24170792700,Coan T.,,85064151968
24171002000,Brubacher J.W.,,85150751341
24171332900,Kurvers R.H.J.M.,,85096817604
24171374800,Lee Y.,0000-0003-0584-650X,105046458469
24171613400,Percheski C.,,105040965501
24171740300,Old S.R.,,84867430076
24172186400,Uscinski J.,,105008440841
24172303300,Walwyn R.E.A.,,85216715166
24172635700,de la Feria R.,,85153113226
24173061700,Lee J.,0000-0001-8425-3491,85186607392
24173705700,Schlueter E.,,85034236232
24174004400,Cellina F.,,105018117961
24174290900,Christophe V.,,85090726801
24174912700,Lv D.,,84897615862
24175232500,Sivakumaran B.,0000-0001-8377-0390,85103600557
24176115800,Zacher H.,0000-0001-6336-2947,85112509736
24176627400,Greenhill B.,0000-0002-8281-028X,85193281907
24177177800,Malesky E.J.,,85171571782
24177490000,Whitmarsh L.,,105015192078
24177695400,Woon J.,0000-0002-2237-5001,85150513645
24178898800,Francis-Tan A.,0000-0003-4963-9940,105029556278
24278511400,Kiss D.E.,,85059587282
24278546500,Matheson H.E.,,85142121999
24278682700,Al-Natour S.,0000-0002-5706-0026,85097987004
24278993700,Perino G.,,85183940490
24280834300,Branney P.E.,,105009510585
24280942800,Caers R.,,85081613400
24281258400,Duval R.,,85199352674
24281330200,Hagenzieker M.,,105003271015
24281777600,Kisida B.,,84931440609
24282013700,van den Brakel J.A.,,84899157419
24286280100,Sobisch A.,,85013354766
24288865000,Hutmacher D.W.,,85127961015
24297103400,Watchmaker G.P.,,105012935442
24315151700,Qian J.,0000-0002-4031-0287,85207005687
24319350600,Wang Y.,,85217711089
24328844800,Ferng Y.H.,,79957959068
24329697200,Pope D.G.,,85127270458
24329736500,Lewis C.C.,,85062297171
24330327900,Vance A.,,84939144823
24330556000,Bartczak A.M.,,85208985561
24330798200,Adler G.J.,,84961727022
24331860900,Lavie T.,,84938687610
24332201800,Khemlani S.,,79960068677
24332207000,Korolkiewicz M.,,85218185895
24332344800,Mo Z.,,85161422844
24332498700,Neth H.,0000-0001-5427-3141,85115428184
24335376700,Kuijpers K.F.,,85042594244
24336455100,Sheng X.S.,,85217743322
24336490900,Tharavanij T.,,84994731782
24336520700,Vess M.,,85125130580
24336966400,van der Kleij R.,0000-0001-5914-5966,105001300969
24337613700,Amos C.,,105027391846
24337632600,Aitken R.,,85167799541
24338112700,Ehrlich S.D.,,84897931804
24338372600,Lin-Hi N.,0000-0001-5872-6670,85123721069
24338958100,Mattes M.,0000-0002-1566-7479,85143771108
24339039200,Moessner M.,,105013236358
24339239800,Somer-Topcu Z.,,85103707726
24339564700,Steinberg D.A.,,105035324372
24339805700,Zamir E.,,84970021918
24340976500,Chen C.A.,0000-0003-0702-813X,105011277248
24341791700,Metelska-Szaniawska K.,0000-0001-5614-5557,85211024270
24342742500,Bond C.E.W.,,105000020251
24343584000,Greenbaum R.L.,,84924561457
24345697100,Valenta M.,,84962420684
24356051200,Juhel J.,,85194893401
24356829800,Nappi J.F.,,105012935442
24363642900,Körösényi A.,0000-0002-0631-9050,85211595419
24376105500,Anduiza E.,,84881262311
24376458800,Despard M.,,85174598361
24376494700,Mansuri G.,,85104305289
24376795200,Labeye E.,,85141978080
24376978100,Verosky S.,,84877041777
24377186600,Varma V.,,85125889085
24377270500,Serafini G.,,84860418081
24382098300,Shlafer R.J.,,85219033053
24382173400,van den Tooren M.,,77954275747
24385419600,Menapace L.,,85080101156
24391562600,Wonpat-Borja A.J.,,84883120037
24391564200,Vochteloo A.J.H.,,105012935442
24398373500,Cutini S.,0000-0001-6332-3219,85122651404
24398417200,Breunig P.,,85171775643
24398457200,Azadegan A.,,84966659025
24399019700,Hamilton J.G.,,84928766455
24399235300,McEvoy D.M.,,85032805465
24399548300,Marteleto L.J.,0000-0003-4234-0129,105023170806
24399903200,Turri J.,,84936971757
24400537600,Capano L.,,85030317816
24400754400,Duvall Antonacopoulos N.,,84928398485
24402689100,Pape S.,,85104968887
24435973100,Schillemans T.,0000-0003-2378-4998,105024114409
24436126000,Gonzales A.L.,,85124457548
24436872100,Ruppel E.,,105025103448
24437449400,Martire K.A.,,85073969999
24437606900,Häusermann S.,,105010891465
24438034500,Mori K.,,85101958833
24441545200,Mancini S.,0000-0001-8643-507X,105034293043
24447919300,James K.E.,,105040016698
24448104500,Alós J.,,84896057884
24448310000,Pauwels L.J.R.,0000-0002-4491-6374,85150702461
24449026000,Gallucci M.,,85141173935
24449487800,North J.S.,,84867218937
24449885200,Zetterberg P.,0000-0003-2103-3525,85187453853
24450177000,Crockett M.J.,,105012258249
24450661200,Kalpouzos G.,,84883438761
24450764800,Im S.,0000-0003-0723-5075,85106500637
24451584200,Weinstein Y.,,77957255715
24460567100,Corazzini L.,,85201957286
24461117300,Amlien I.K.,0000-0002-8508-9088,85112410054
24461581900,Lin T.J.,0000-0002-4525-1001,85140804832
24461687800,Gangi C.,,105029378857
24462377200,Muschalla B.,,84946925603
24462862000,Wang D.,,105002830599
24463162300,Copelovitch M.,,85078912286
24463521000,Levendusky M.,,85126112515
24464057400,Gachoud D.,0000-0001-9843-8761,105035021932
24464862500,Crittenden A.N.,,85088216599
24465318100,Scelza B.,,85088216599
24466226600,Do Y.K.,0000-0001-5024-8264,105010119991
24466260800,Decancq K.,0000-0002-5822-845X,105048726829
24466546300,Gassmann F.,,85179164179
24466575600,Fudge D.,,85109173631
24467100800,Rugeley C.R.,,84869089875
24467114100,Verge T.,0000-0003-3798-2821,85091655542
24467231300,De Vries M.,,84926647827
24467527000,Elmelund-Præstekær C.,,85027549067
24467811900,Kim K.,0000-0001-8497-2330,85106500637
24468974100,Smallman R.,,84982798859
24469040900,Sinclair B.,,85129366503
24469431300,Wildeman C.,,85130333449
24470034500,Kirrane M.,,85018779454
24470295600,Van Der Wulp I.,,85011693962
24470461300,Peus C.,0000-0003-4322-8999,85096720637
24471399500,Farley S.,,85053288194
24471544500,Baker J.O.,,105035908514
24471805600,Rich T.S.,,85108169587
24472374700,Tiede L.B.,0000-0003-0892-4649,105000017848
24472408500,Thorson E.,,85193512454
24473251600,Schmid M.K.,,84877691576
24473362700,Ruiz I.,,105045765546
24473392600,Luijkx R.,,85078794648
24473525600,Nelson H.T.,0009-0008-9478-2192,105044537495
24473871000,Zheng X.,,85160564112
24474160700,Calfano B.,,85162684304
24474772100,Lindekilde L.,,105048029686
24475496600,Mora G.C.,,85114047130
24475754300,Verger A.,,85145902133
24475948400,Wilkinson-Ryan T.,,85169683944
24476502000,Arretche M.,,86000780554
24476673500,Richetin J.,0000-0002-9175-5892,85114941009
24477075200,Di Maio M.,,85090184873
24477706800,Ropele T.,,85082055465
24477766400,Opgenhaffen M.,0000-0003-1729-3578,105000774089
24477888500,Schweizer-Ries P.,,105046788253
24479408200,Göğüş C.I.,0000-0003-0558-6787,105018012857
24479649800,Hildt E.,,85046125338
24480007000,Phillips S.W.,,85142605031
24480949300,Kedia G.,,85087007669
24480998900,Gessler S.,,85034248303
24481486200,Meredith M.,,85126112515
24485790400,Shippee N.D.,,85044150697
24490710300,Hermans L.,,85131174118
24490856400,Boucher J.C.,0000-0001-5529-6572,105037052423
24491314200,Unni E.,0000-0001-9968-4366,85132662498
24502470800,Joel Wade T.,,84884563121
24503192400,Jacobs A.M.,,105018815315
24503725600,Stenhouse N.,,85014547994
24503743000,Gori Maia A.,0000-0003-0075-5094,105023170806
24504085400,Deason G.,,82655172374
24504583300,Verdon J.P.,,84943251131
24504604700,Vatavu R.D.,0000-0002-7631-6445,85114984730
24511982300,Colagiuri B.,0000-0003-2157-2641,85142940301
24512046300,Green A.E.,,85150724440
24512412700,Sattler T.,,105009858168
24512415200,Vaccari C.,0000-0003-0380-8921,105012627181
24512492300,Sproesser G.,0000-0002-4223-2614,105030885690
24512548200,Muñoz J.,0000-0002-2078-4047,105013232755
24512757200,Unger M.,,80054094525
24513015600,Abbey J.D.,,85122265535
24524495800,Barry B.A.,,105027109177
24528778400,Marchevsky A.,0009-0000-7775-5602,85209193016
24528793200,Miller B.L.,,105035306999
24529136500,Masoud T.,,85040819453
24529199400,Sun S.,,84882667268
24536745200,Cai B.,,85082815928
24537004500,Adolph C.,0000-0001-8550-6438,105045564585
24544357200,Gupta P.,0000-0002-7303-2957,85131506855
24544594300,de Wit J.B.F.,,85144352919
24544770500,Coffee P.,0000-0002-1055-0052,85094201686
24544969100,Wood R.M.,0000-0001-6898-7575,85082405090
24553949300,Furutani K.,,85116311955
24554017000,Fransen M.,,105019064673
24554597700,Wallace G.P.R.,0000-0003-0802-5993,85208680176
24559254500,Thirumurthy H.,,85127270458
24559645900,Wright K.A.,0000-0003-4349-4197,85186747489
24578002800,Wallin A.,,85030657786
24587727700,Jurcik T.,,85217506639
24597033400,Iliev R.,,78651518755
24597206500,Dong M.C.,,85107701466
24597268100,Freng S.,,84997840974
24597357900,Karacı R.,,105017658909
24597967800,Schmiedeberg C.,,85135237858
24598301700,Waiswa P.,,105028028025
24598351200,Tseng P.,,84907962878
24605496500,Watts K.J.,,84908356568
24721963800,Napoleone C.,0000-0001-6847-0752,85047103170
24721989900,Russo F.,,85085919870
24722104100,Volmert A.,,85064817802
24722848100,Ata A.,,85129685284
24723206400,Van De Walle S.,,105040132322
24724391700,Iio T.,,85126972919
24724395200,Kagan E.,,85076509763
24725192100,Murdoch Z.,0000-0001-5866-9012,105005871889
24725367000,Sander C.,,105008861586
24726328100,Vitouch P.,,84930160764
24757818400,Choi Y.,,85021343276
24757864100,Feinstein B.A.,,85140811639
24758011100,Ejohwomu O.A.,,105045131757
24758154400,Barlow F.K.,,85203281551
24759290000,Santillana M.,0000-0002-4206-418X,85159352129
24759469600,Schouten B.,,84919481800
24764511700,Hannah E.,,105002012070
24764526200,Camps V.,,85147834396
24765216600,Rabl T.,,84939805036
24767238700,Zell E.,,86000329078
24773623200,Kendall-Taylor N.,,85064817802
24773718600,Mitani Y.,0000-0002-4530-6420,105042503121
24775042800,Bruns P.,,85082648729
24775227400,Däubler T.,,85199982682
24775253900,Baz B.O.,,84871217550
24777769300,Zhu J.,0000-0002-5981-6886,85204441582
24777962500,Chad L.,,85123307033
24779942000,Schelbe L.,0000-0003-4103-0022,85215566465
24801824800,Egorov G.,,105029305576
24802217500,Feltz A.,0000-0003-4188-0617,85125709953
24821545400,Fezzi C.,,105043710160
24823318000,Skarbek D.,,85147586653
24823785100,Cobbina-Dungy J.E.,0000-0002-3720-2672,85185973647
24824711800,Gash A.,,84943373755
24825319600,Vlaicu R.,,85216289294
24825427600,Towse A.S.,,85205059246
24828828800,Smith G.,0000-0002-7594-4386,85159645525
24829625200,Rutjens B.T.,0000-0003-3163-4156,105013879777
24830473200,Marez L.D.,,105032532691
24831574200,Jylhä V.,,85199373363
24831577200,Konstantinidis N.,0000-0002-3132-1216,85129731843
24831578800,Kowatsch T.,,85123536317
24831960500,Kritzinger S.,,105014927185
24831991400,Thunström L.,,85171479975
24832088500,Scholl A.,,85119251416
24832245800,Subra B.,,85019980045
24832691000,Hibbing M.,,85031682371
24832963000,Amro A.,,85174603152
24833004200,Huntsinger J.R.,,105034353261
24833045700,Mayo-Wilson L.J.,,85070899643
24833270800,Oxley D.R.,,84900454629
24833636500,Norman R.,,85204159513
24833640300,Schipor O.A.,,85114984730
24922557900,Boado H.C.,0000-0002-5804-8715,105023433219
25026016300,Goldenberg L.,,82655162103
25026288100,Quinton P.,,85118106062
25029373300,Ziegler A.,,85215430584
25029722800,Sun D.,,84921032696
25030484300,Williams A.,,85066027821
25030930900,Mchitarjan I.,,105022086443
25031002800,Hentea C.,0000-0002-3963-2502,85060811119
25031830800,Jonson C.L.,0000-0002-2278-7807,105003777728
25031847500,McDowall A.,0000-0001-7845-2363,105042399657
25032175300,Yadav V.,,85191414669
25121193600,Jeong S.,,85100266562
25121285900,Hulthén E.,0000-0003-4138-2570,85175430342
25121719500,Nordfjærn T.,,105018203647
25122036900,Portugal L.C.L.,,85123284003
25122689400,Patsios D.,,84908552806
25221247700,Courvoisier D.S.,,105045048993
25222600500,Boulianne S.,,85041291688
25222684000,Beyer A.,,84909584138
25223150900,Georgarakos D.,,105015578518
25223193600,Gillespie-Lynch K.,0000-0001-7292-3945,85137416481
25223959600,Weidmann N.B.,0000-0002-4791-4913,105022522354
25224071700,Tinghög G.,0000-0002-8159-1249,105019227366
25224644900,Pedersen R.T.,0000-0003-1481-7268,105040241040
25224728000,Kropp D.,,85097503187
25224778300,Forestiere C.,,105025476971
25225114400,Annen H.,0000-0003-1508-6276,105014436444
25225806800,Hoekzema N.A.,,105012935442
25226012900,Tatham M.,0000-0002-8388-8193,85152956814
25226021600,Schuldt J.P.,0000-0002-0885-0160,105000414839
25226269500,te Grotenhuis M.,,84860699852
25227239600,Laurent S.M.,,84901733553
25228366600,Dallinger U.,0000-0002-6747-1152,85124741830
25228475800,Demberg V.,,85058443394
25228878700,Lemercier C.,,85147834396
25229219600,Till B.,,85097003678
25230277400,Le Port A.,0000-0002-8337-6569,105012405457
25421265100,Bauman A.,,85061505149
25421348100,Barber L.K.,0000-0002-6761-7801,85096161270
25421403200,Armenta A.,0000-0003-2301-7350,105023317314
25422239000,Pagliaro S.,0000-0003-0573-0937,105044379006
25422655000,Ternes M.,0000-0003-0742-8619,85181148773
25423035100,Walter S.,0000-0002-0804-5647,85117439207
25423074800,Richey S.,0000-0001-7971-4249,85138224587
25423079600,Rodner C.,,105012935442
25423098000,Tauber S.,,84958780477
25423218000,Rossman G.,0000-0002-3556-0601,85187916593
25521248200,Capozza D.,,84856350658
25521434900,Bowern C.,0000-0002-9512-4393,85158112186
25522349600,MacDonald H.A.,,84944706691
25522870200,Tepe M.,0000-0002-6679-0346,105021514465
25621569800,Sanborn H.,0000-0002-0904-8137,105029433565
25622233500,Bytautas J.P.,,84864133229
25623074500,Bartels B.L.,0000-0002-5144-4758,85219569046
25623088800,Dunaway J.L.,0000-0003-3975-5227,85079366503
25623197100,Gronchi G.,0000-0003-0543-4900,84992124392
25623579600,Lemesle G.,,84958902068
25624554400,Anumba N.,,85207528560
25624902000,Hellwig T.,,84979066427
25626268400,Buttenheim A.M.,,85207263749
25626896100,Triana M.d.C.,,84901332763
25627832800,Kessels R.,,85102151641
25628509200,Lim S.W.H.,,84992331694
25628837200,Savani K.,0000-0002-6934-1917,85091042961
25629101100,Zettler I.,0000-0001-6140-7160,85092937215
25629423900,Gilad S.,,85217151653
25629622200,Hollands G.J.,,85069467467
25630278600,Erlingsson G.,0000-0003-2323-9092,105019227366
25630919700,Moisés J.Á.,0000-0002-9403-920X,85176589821
25630993700,Meuleman B.,,85214494009
25632055800,Duriez E.,,84870656540
25632503100,Lebo L.,,85116548497
25633126600,Ostrander N.,,105007045543
25633160300,Rudolph C.W.,,85176940474
25634077000,Major L.H.,,82255191207
25634411000,Koban L.,,84955382649
25634467600,Ruggs E.N.,,85105463574
25635341200,Barke A.,,85090886226
25636234400,Sacco D.,,85207528560
25636250400,Seibt J.,,85127739875
25636296200,Rasmussen A.,0000-0002-9517-3929,105002156689
25638780300,Rossoni L.,,85216074817
25639788000,Jahfari S.,,85087021974
25639954900,Livne-Tarandach R.,0000-0002-2447-5700,105018783775
25640950500,Bardasi E.,,84857796597
25641258900,Hilderson D.,,84892583980
25641740700,Pellicer M.,,85105167739
25643059300,Notebaert L.,,85096340728
25643698600,Yuan C.,,85060336598
25644334100,Jonas K.,,85090215847
25645563800,Crow D.A.,,85177174857
25646574200,King A.J.,0000-0002-2789-2550,85209666658
25648807300,Amicarelli A.,,85090880782
25649625100,Grocke D.,,84904017717
25649837500,Borah P.,0000-0002-1140-4233,85160857963
25650282400,Krumpal I.,0000-0003-2149-2203,105002984584
25650523700,Rauhut H.,,80054041559
25651826200,McDonough I.M.,,84939448548
25653340100,Polonijo A.N.,0000-0003-4706-3482,105024861967
25653417100,Waller M.,0000-0002-1050-4574,85182092142
25653684500,Leiner D.J.,,85189945910
25653888800,Howley P.,,85131960389
25654113400,Petrovsky N.,0000-0001-5134-8718,105007422853
25654666600,Boudreau C.,0000-0002-4021-1609,105040346734
25655475700,Varner F.,,105027587287
25655563800,van der Meer T.W.G.,0000-0002-6164-2926,105025527508
25655598900,Thachil T.,,85089149481
25722332400,Ringsmuth E.M.,,84876901340
25722387900,Vanstone M.,,85189334657
25722730500,Ho S.M.Y.,,85042631025
25723435400,Inbar O.,,84938687610
25723764800,Oeldorf-Hirsch A.,,85169048985
25724101700,Brühl R.,,85078807818
25724190700,Gallopel-Morvan K.,,85125966523
25724197100,Floress K.M.,,85104966575
25724640500,Sedera D.,,85168959864
25821771500,Ceddia G.,0000-0001-7826-8865,85129851787
25824149700,Cradock-Henry N.,,85045273461
25824220200,Edkins V.A.,0000-0002-5990-0578,85163274354
25824457900,Riforgiate S.E.,0000-0002-5933-4369,105002352123
25824807800,Friman H.,0000-0003-0061-2034,105043042931
25824968200,Han L.,,85026369863
25825133800,Ilea R.,,85125709953
25825321500,Lynn T.,,105024195322
25922128300,Faricy C.,,105045546146
25923244700,De Juan A.,,105025406081
25923257800,Douglas A.N.,,84888631834
25923258800,Akay A.,,105018594667
25923381200,Krause P.,,105015849990
25923495200,Ozcan T.,0000-0003-0740-8079,85187566150
25923663000,Spoon J.J.,0000-0002-4722-7400,85192167628
25923851000,Del-Colle M.,,84865629162
25923852000,Ertan S.A.,0000-0001-9730-8391,85146277524
25924244000,Besken M.,,84982744097
25925461500,Sayeed A.,,85205860493
25925596000,Zaki Y.,,105003813432
25925678200,Branković M.,,85158099674
25925830600,Goldblum B.L.,0000-0002-9274-9240,85139766998
25926036600,Protsch P.,0000-0002-2401-0567,105039156533
25927837800,Bhatti Y.,,84885008960
25927925400,Kunstman J.W.,,85150850602
25928004600,Olsen A.L.,,85210527581
25928104200,Swift J.K.,,85070115265
25928817100,Wang Z.,0000-0001-9830-0842,105020303005
25929090500,Adriaanse M.,,85200376186
25929095800,Costa-Lopes R.,0000-0002-1509-6397,105012123001
25929366800,Michaelides M.P.,0000-0001-6314-3680,105025218910
25929889200,Domptail S.,0000-0003-0412-402X,85116343883
25930707000,Beaulieu-Pelletier G.,,85103390629
25930999700,Mergenthaler M.,,85171775643
25931061400,Mattes K.,,84995760092
25931149400,Sznycer D.,,105004475485
25931228500,Scherr K.C.,0000-0002-9694-0624,85152015624
25931301900,Wong-McLoughlin J.,,79957959068
25931569700,Kellezi B.,,85124799337
25934640100,Lane L.B.,,85150751341
25936087300,Ezekiel M.J.,,84973862000
25936478000,Muriaas R.,0000-0001-7741-711X,105036534160
25936540300,Maestas N.,,85066037691
25936852000,Smyshlyaev G.,,77950637317
25947420500,Feldman Y.,0000-0001-8416-865X,85139979069
25947525300,Kumar S.,,85176125172
25957567700,Eastman P.,,85091101136
25957676900,Matsumoto C.,,85084521601
25958334300,Ruppanner L.,0000-0002-6111-1914,105036410075
25958739200,Socia K.M.,0000-0003-0560-3399,105039666012
25959092400,Harbridge-Yong L.,0000-0003-4250-0954,105013881602
25959105200,Hughes C.E.,,85010521588
25959434800,Wellman J.D.,,85058090804
25959445000,Storm I.,,85071048642
25959801700,Ziegler R.,,85100373648
25960230700,Montoro P.R.,,85218185895
25960464500,Tyrowicz J.,0000-0002-5928-332X,85064514336
25960572700,Conner T.,,85007565779
25960686700,Gallego A.,,85174070557
25960713900,Finseraas H.,0000-0001-5102-4895,85184274272
25960840900,Hystad S.W.,,85078424448
25961139900,Tan W.K.,,85058126769
26021773600,Donker T.,,85059936542
26021857400,Ke Y.,,105012945317
26022722400,Weinstein N.,,77952888957
26023357800,Krupka E.,0000-0002-9194-7501,105005452683
26023609800,Newswander C.B.,,85075308271
26023755300,Thorbjørnsrud K.,0000-0001-9431-8893,105032254923
26024163500,Ioannucci L.,,77951696808
26024293900,McCormick J.B.,0000-0002-2008-8180,85053701626
26024755700,Lin C.C.,,84907962878
26026028000,Portillo S.,,105009478060
26026317000,Knops A.,,85118542681
26026672300,Reedy J.,,85165893967
26027330500,Swiss L.,,85091243261
26027620800,Sircar I.,0000-0002-7415-2862,85171450071
26027742200,Barnes J.C.,,85060884767
26027796100,Dahlberg S.,0000-0002-7483-9234,85207237163
26028537600,Carley S.,,85069741801
26028603400,Malón A.,,85050672649
26028667700,Moussaïd M.,,84928920386
26028819200,Giersch J.,0000-0002-0462-9477,105018823077
26029005600,Wetzel H.,,85186526997
26029403100,Fjelde H.,,105012942893
26029532800,Popova A.,,84924535076
26029747400,Abdin E.,,105011346615
26029794300,Erdem G.,0000-0003-3507-1290,105003773972
26029929300,Krans J.,0000-0001-8015-9844,85068995571
26030019400,Powell K.,,84875056585
26030064300,De Tavernier W.,0000-0003-0940-9817,85071965061
26030072600,Shalvi S.,0000-0003-2225-7352,105012956372
26030431300,Kunst M.,,85120155826
26030668300,Toros E.,0000-0002-7550-3185,85068933570
26031032400,Levitt A.,,84897063469
26031571400,Lopes D.S.,,85148353191
26031915200,Barisione M.,0000-0002-2032-3486,105026784130
26032104200,Kilic T.,0000-0002-3642-3123,85183533650
26032291800,Oseni G.,,85143528545
26032421200,Shulman H.C.,,85092631297
26032455400,Wong N.,,85195566275
26032598800,Lacey J.,0000-0002-7559-0143,85081237919
26032609100,Leiby M.,,85103431708
26033351000,Gambetta D.,,85135489496
26033825800,Oppermann K.,,85129574265
26034534500,Hoeckner B.,,84885790670
26034932700,Zunshine L.,,84949667446
26036134300,Kogen L.,,85047503003
26036187400,Lecheler S.,,105009529125
26036284000,Muntean A.,,85028772478
26036469200,Malecki W.P.,,105024008227
26038994100,Callaway D.,,85187774660
26039081400,Conway P.,0000-0001-5363-7636,85053701626
26039095700,Derfler-Rozin R.,,105001965546
26039305500,Michaels P.,,84875056585
26039318100,Magen A.,,85193726160
26039491300,Potrafke N.,,85212649434
26040476200,Andrighetto L.,,85104926898
26040763000,Harell A.,,85196736674
26040773600,Karakurt G.,,84942259344
26040841900,Ku K.Y.L.,,85216308848
26041145300,van Dijk M.,0000-0003-1976-6922,85170073105
26041176700,Vezzali L.,0000-0001-7536-9994,85197442398
26041183800,Trifiletti E.,,84856350658
26041249100,Wallander L.,,84938538001
26221173300,Klackl J.,0000-0003-2619-4715,85219489421
26221236400,Gemenis K.,0000-0002-3973-5675,85143730774
26321340200,Boulding C.,,85104856502
26321361200,Cancino L.R.,0000-0001-8435-9026,85156219887
26321472100,Falk T.,0000-0002-2200-3048,85116343883
26321685700,Hickert A.,0000-0002-0740-8602,105013779063
26321686500,Jarodzka H.,,85048150224
26321749200,MacInnis C.,,85047331594
26321806300,Michael A.M.,,85116972333
26321842200,Moshagen M.,,84856843966
26321920500,Reuter O.R.A.J.,0000-0002-2576-3018,85165660738
26321989500,Saux G.,,85096199177
26322302500,Alber J.,,85213223088
26322997700,Lee H.,,85186842180
26323223300,Kerner A.,,105025129668
26323718000,Minchuk Y.,,85073991009
26323818800,Schumann K.,,85122326232
26324743800,Chen G.Y.,,85117550049
26324940200,Kosloski A.E.,,85045541946
26325116700,Valenzuela S.,0000-0001-5991-7364,105002151721
26325864400,Nelimarkka M.,,85129118849
26326759700,Devraj R.,,105007699702
26327018600,Miller L.M.S.,0000-0001-8261-1814,85129188841
26327051800,Rummel J.,,85012066416
26421493200,Zeng F.,,85141942519
26422058900,Highfill L.,,85129301331
26422136600,Herath T.,,85145615438
26424556800,Angelini V.,,84960323823
26424744500,Schnettler S.,0000-0001-8895-7445,85205065261
26425048600,Grechkin T.,,78650161131
26425180300,Maidel V.,,79551498300
26427583800,Dickinson K.L.,,85177174857
26427930200,Cramp A.,,84859630916
26428345700,Pelc K.,0000-0001-8122-0539,105016716218
26428508200,Steinfeldt J.A.,,82455192577
26428584100,Vlassopoulos M.,0000-0003-3683-1466,105025462569
26428883300,Over H.,,85144592976
26428990300,Wild V.,,84971483789
26429139200,Beam M.,,85077467338
26429802200,Kestilä-Kekkonen E.,,85124773382
26429996500,Nai A.,0000-0001-7303-2693,105042958675
26430560600,Fousiani K.,0000-0002-6753-2592,105030476188
26430947100,Heuer C.,,79958826679
26430954900,Giacomantonio M.,,85089395177
26431213800,Becker A.B.,0000-0002-8781-8942,105001014007
26431972800,Foster N.L.,,78751479357
26432136000,Sachdeva S.,,78651518755
26432673100,Guo M.C.,,84893428837
26432701300,Kohi E.M.,0000-0002-4815-7600,85198669433
26433156200,Banks L.M.,0000-0003-2819-5439,105029952790
26433840000,Spruyt B.,0000-0003-0573-724X,85058473613
26434244300,Bailey H.R.,,85065031465
26434406600,Maréchal M.A.,,85105655488
26434546700,Walther K.,0000-0003-4623-9466,85146158024
26434881200,Posner D.,,105041458788
26434930200,Wolter F.,0000-0002-0686-8527,85209114720
26435467300,Tiemann G.,0000-0003-1072-1189,105013486764
26435765100,Cheah B.C.,,84908356568
26436115900,Ryan R.,,85147294804
26436249500,Werfel S.,,85133919585
26436444000,Siegle J.H.,,85082815928
26530834200,Avellaneda C.N.,,85197309686
26530837600,Bonikowski B.,0000-0003-0107-0644,85200596759
26531046900,Ghasemaghaei M.,0000-0001-7854-3177,105047913638
26531333900,Hong P.Y.,,84869191190
26531384300,Jiménez T.R.,0000-0002-5702-1086,85175957887
26531789200,Scordo A.,0000-0002-7703-7050,85166440803
26531870400,Rivera L.A.,,105028036068
26531945200,Sierra C.E.,0000-0002-9246-5571,105011302164
26531977900,Weller N.,0000-0002-2198-5625,85179681814
26532479000,Claassen L.,,85098545942
26532706000,Emmenegger P.,0000-0002-5231-6272,105037975074
26532735300,Feddes A.R.,0000-0002-3294-6242,105013879777
26532782600,Kennedy E.H.,,85111834004
26533142500,Prince J.,,85052215054
26533180700,Pinto B.,,85204428794
26534174800,Goidel K.,0000-0002-2696-5463,85136039553
26534187500,Desmond M.,,77950260445
26534269800,Denes A.,0000-0003-2252-5687,105003997798
26534283000,Esposito L.,,84857190692
26534630600,McKenzie M.,,80054094525
26535144800,Wu L.,,85099355730
26535343300,Zhou C.,,84919666987
26535417100,Buchman D.Z.,0000-0001-8944-6647,105037028749
26536717700,Salerno J.M.,0000-0001-7394-6444,85121876093
26537477500,Edjekumhene I.,,85208498538
26537795200,Neumann R.,,85160590648
26537889300,Pearce J.,0000-0001-5422-3283,85105510650
26538153400,Schweizer G.,,85086235046
26538407100,Terwel B.,,84923009361
26539747800,Konstantinidis I.,,84888396965
26540561000,Vijaykumar S.,,85134855121
26631527200,Bruni R.,,105006830038
26631880700,Corcoran K.,,85087007669
26631931100,Balaban D.C.,0000-0003-3509-533X,105013765774
26631971900,Nip I.,,77957714383
