authid,name,n_articles,n_us_articles,n_us_explicit,n_us_inferred,n_non_us,n_unclear,n_unreviewed,n_not_applicable,n_us_upper,n_reviewed,annotation_coverage,resolved_geography_coverage,n_geography_conflicts,n_mixed_country_us_articles,article_ids,scope,count_interpretation,us_competition_rank,us_display_position,all_competition_rank
37063497400,Kevin J. Mullinix,10,10,6,4,0,0,0,0,10,10,1.0,1.0,0,0,105038900974|84941353207|85012122035|85041603336|85053299605|85057578602|85059103503|85067057847|85123476525|85127190236,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",6,11,30
35745930100,David Doherty,11,9,4,5,0,2,0,0,11,11,1.0,0.818182,0,0,105001650331|105007145263|105046220290|80054939891|84929578243|84930584663|84945247501|85060580173|85068049998|85069695771|85086600850,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",12,12,19
24474160700,Brian R. Calfano,9,9,5,4,0,0,0,0,9,9,1.0,1.0,0,1,84887527789|84959343624|84959905263|85037647979|85053221139|85100970268|85122529325|85124994501|85146866960,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",12,13,34
36775562800,Blaine G. Robbins,13,8,6,2,0,5,0,0,13,13,1.0,0.615385,0,0,105008067194|84944232504|84983314158|85033780100|85033788510|85044032298|85066959974|85089290541|85097264174|85126184203|85136531185|85197852159|85200831312,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,14,7
7202316609,Aseem Prakash,11,8,8,0,3,0,0,0,8,11,1.0,1.0,0,0,105010226878|105033260134|105039827469|85053490407|85059252534|85087378517|85104593177|85122571011|85185836671|85193987772|85214296759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,15,19
38061940400,Justin T. Pickett,11,8,5,3,0,2,0,1,10,11,1.0,0.818182,0,0,105001077495|105003777728|105005805574|85017479115|85030544249|85060884767|85091202562|85092499524|85099391391|85190319537|85217932803,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,16,19
57203528227,Jonathan A. Chu,11,8,8,0,1,2,0,0,10,11,1.0,0.818182,0,4,105012359420|85052060424|85103382393|85107869445|85122139505|85124121558|85124170048|85127696366|85170289998|85176924618|85206830858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,17,19
35759060800,Brendan Nyhan,10,8,5,3,2,0,0,0,8,10,1.0,1.0,0,2,105005845952|105015521246|80052366764|84898753023|84921984369|85047903545|85049075124|85106950513|85114350257|85182629341,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,18,30
16029149900,Niederdeppe J.,9,8,5,3,0,1,0,0,9,9,1.0,0.888889,0,0,84891364778|84895906473|84897628117|84928790041|84955165916|85032820440|85063273738|85073105603|85184585795,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,19,34
55603014300,Tobias Heinrich,9,8,6,2,0,1,0,0,9,9,1.0,0.888889,0,1,85029279527|85042721612|85078201451|85109308295|85109571277|85133919585|85188096695|85193946140|85200455835,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,20,34
56556884300,Ryan Brutger,9,8,6,2,0,1,0,0,9,9,1.0,0.888889,0,2,85046533072|85096694153|85129014294|85129300276|85130898035|85131738044|85198952844|85216353783|85218245112,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,21,34
25226021600,Jonathon P. Schuldt,8,8,7,1,0,0,0,0,8,8,1.0,1.0,0,1,105000414839|79952659541|84922814039|84960092229|84961187162|85007439389|85019749197|85167522555,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,22,48
49861923700,Ariela Schachter,8,8,7,1,0,0,0,0,8,8,1.0,1.0,0,0,84989249038|85053749730|85060845910|85106197207|85140292533|85174683248|85175416392|85204053529,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,23,48
57952558700,Peter T. McLaughlin,8,8,2,6,0,0,0,0,8,8,1.0,1.0,0,0,105001651117|105005085445|105019586030|105021982298|85141125749|85159180192|85178047069|85219694487,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",14,24,48
7003787305,Gregg G. Van Ryzin,13,7,5,2,1,4,0,1,11,13,1.0,0.692308,0,1,84878955277|84884806119|84908554750|84918780367|84963994831|85014596724|85038355714|85067581830|85087950052|85089815116|85096111198|85104756695|85112316568,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,25,7
24168107200,Yusaku Horiuchi,13,7,4,3,6,0,0,0,7,13,1.0,1.0,0,0,105030588739|105042398599|85039933179|85052643404|85055870318|85062479527|85067962902|85115188399|85123926675|85125415127|85136473193|85145327725|85145409036,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,26,7
14034772300,Jason Reifler,11,7,3,4,3,0,0,1,7,11,1.0,1.0,0,2,105008461820|105027197362|84891494021|84921984369|85106697357|85124140550|85147720720|85162185399|85170631568|85174056404|85213442851,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,27,19
35183713000,Efrén O. Pérez,9,7,2,5,2,0,0,0,7,9,1.0,1.0,0,0,105029060592|84890418441|84955616709|85021736860|85066605513|85127783017|85139216162|85148945547|85162677133,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,28,34
55612017400,Erik Peterson,9,7,1,6,0,2,0,0,9,9,1.0,0.777778,0,0,105001820017|105003759877|85053665784|85064805724|85099984460|85118939204|85125920680|85205529418|85216671878,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,29,34
56611317200,John V. Kane,9,7,2,5,0,1,0,1,8,9,1.0,0.888889,0,0,85033714347|85051013258|85061188236|85067402720|85076495848|85159594856|85180219290|85185575879|85205118689,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,30,34
56590030100,Alexander Coppock,8,7,3,4,0,0,0,1,7,8,1.0,1.0,0,0,85020522370|85041537528|85044846087|85057578602|85060859151|85125280963|85125774527|85141907351,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,31,48
57220041117,Ondřej Rosendorf,8,7,7,0,1,0,0,0,7,8,1.0,1.0,0,4,105012748003|105029692176|105034913587|85130612333|85138434242|85150347085|85172783788|85201275085,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,32,48
25654666600,Cheryl Boudreau,7,7,5,2,0,0,0,0,7,7,1.0,1.0,0,0,105040346734|84891492083|85047666016|85050296213|85101015159|85174000856|85202761631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,33,70
35233806200,Scott A. MacKenzie,7,7,5,2,0,0,0,0,7,7,1.0,1.0,0,0,105040346734|84891492083|85047666016|85050296213|85101015159|85174000856|85202761631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,34,70
36713939500,Paul Musgrave,7,7,6,1,0,0,0,0,7,7,1.0,1.0,0,0,105000221636|105011632356|105025976814|105039310829|85127296015|85145200849|85168004718,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,35,70
55454468300,Tatishe M. Nteta,7,7,1,6,0,0,0,0,7,7,1.0,1.0,0,0,105026699333|84981249322|85011497605|85047444290|85081592258|85123914954|85130062680,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",25,36,70
23479932300,Erik Lin-Greenberg,7,6,6,0,0,1,0,0,7,7,1.0,0.857143,0,1,85066842117|85100751141|85106419798|85131596715|85144972223|85190436333|85208237881,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",37,37,70
55175754800,Leah Christiani,7,6,2,4,0,1,0,0,7,7,1.0,0.857143,0,0,105001722280|105047382392|85102991968|85143607111|85179965686|85193006917|85208781552,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",37,38,70
55461249300,Craig M. Burnett,7,6,1,5,0,1,0,0,7,7,1.0,0.857143,0,0,105008319657|84868652825|84901278220|84922321696|84922883219|85048745799|85101964602,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",37,39,70
55636964600,Long Doan,7,6,3,3,0,1,0,0,7,7,1.0,0.857143,0,0,105042340289|84911475468|84943222917|85052633160|85089319442|85095133927|85126304810,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",37,40,70
57188971604,Sarah R. Maxey,7,6,0,6,0,1,0,0,7,7,1.0,0.857143,0,0,105010718991|105011333746|85042090180|85067897137|85091439364|85117594438|85135349631,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",37,41,70
14832646600,Robin E. Gearing,11,5,5,0,6,0,0,0,5,11,1.0,1.0,0,1,105010461822|105011988550|105019345621|84871858111|84876049317|85100598411|85134747070|85145825392|85147143671|85174071113|85205574905,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,42,19
36159270600,Teppei Yamamoto,10,5,2,3,2,2,0,1,7,10,1.0,0.8,0,0,105001181982|84892498539|84923552574|85041214633|85052643404|85065436110|85107306214|85115188399|85171738080|85172870189,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,43,30
57203434746,Liam F. Beiser-McGrath,8,5,5,0,3,0,0,0,5,8,1.0,1.0,0,3,105040952337|84975789795|85062085474|85109104338|85111099207|85124196620|85179742651|85214294509,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,44,48
6505910383,Michael Tomz,7,5,5,0,0,1,0,1,6,7,1.0,0.857143,0,1,105014100991|105018760904|85076169910|85077074496|85116162897|85177488077|85185948624,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,45,70
56329786700,Joshua Robison,7,5,3,2,2,0,0,0,5,7,1.0,1.0,0,1,105041066983|84941353207|85091048531|85091348291|85101177545|85129722512|85210069567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,46,70
57220203816,Kaylyn Jackson Schiff,7,5,4,1,0,2,0,0,7,7,1.0,0.714286,0,0,105000168854|105015105489|85171793730|85172898837|85174855421|85186617417|85211161731,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,47,70
7801629573,Gollust S.E.,6,5,2,3,0,1,0,0,6,6,1.0,0.833333,0,0,84855649978|84922827993|85032820440|85053865862|85135189737|85135896966,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,48,100
16308652800,Christenson D.P.,6,5,1,4,0,1,0,0,6,6,1.0,0.833333,0,0,84995578409|85014649599|85014922403|85073310147|85091800462|85096943476,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,49,100
25958739200,Socia K.M.,6,5,5,0,0,1,0,0,6,6,1.0,0.833333,0,0,105039666012|85047170366|85075248126|85120698313|85129583494|85138407074,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,50,100
35173613400,Robertson C.,6,5,3,2,0,1,0,0,6,6,1.0,0.833333,0,0,105024187231|85083499796|85116325673|85141941005|85168628918|85173862640,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,51,100
57193195374,Kingsland J.T.,6,5,2,3,0,1,0,0,6,6,1.0,0.833333,0,0,105041076928|85062719018|85070298879|85097405858|85116111950|85130733510,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",42,52,100
24339564700,David A. Steinberg,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105014746447|105018624506|105035324372|85082410038|85131571257|85168483699|85198928846|85198999643,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,53,48
55672957800,Michal Smetana,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,3,105002305507|105012748003|105034913587|85135789153|85138434242|85150347085|85185289779|85201275085,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,54,48
56534303500,Anthony Kevins,8,4,4,0,4,0,0,0,4,8,1.0,1.0,0,1,105015216506|105041066983|85048299227|85090934478|85091348291|85115789865|85132885156|85210069567,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,55,48
57211410814,Hunter M. Boehme,8,4,3,1,0,4,0,0,8,8,1.0,0.5,0,0,105011656970|105021850455|105032210380|105034351804|105034680050|85166000414|85172009271|85196196052,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,56,48
24554597700,Geoffrey P. R. Wallace,7,4,4,0,2,1,0,0,5,7,1.0,0.857143,0,1,84943355793|84995444937|85053519754|85061209721|85063107433|85138250666|85208680176,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,57,70
35727190200,Nagler R.H.,7,4,4,0,0,3,0,0,7,7,1.0,0.571429,0,0,85063166355|85122303516|85135189737|85171600308|85190156129|85216006550|86000382291,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,58,70
6601956224,John Gastil,6,4,3,1,0,2,0,0,6,6,1.0,0.666667,0,0,105024003881|85044835879|85052006071|85065670412|85112265805|85165893967,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,59,100
6602533817,Jonas Tallberg,6,4,4,0,2,0,0,0,4,6,1.0,1.0,0,4,105012399638|105022218358|85063328286|85079670115|85143234663|85213405493,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,60,100
8967284700,Barry C.L.,5,4,3,1,0,1,0,0,5,5,1.0,0.8,0,0,84895906473|84920264253|84928790041|84938826081|85027916630,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,61,168
16023197400,Wojcieszak M.,5,4,4,0,0,1,0,0,5,5,1.0,0.8,0,1,105020833070|105022440662|84939186199|85098748664|85195603094,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,62,168
7406604498,Johnson M.K.,4,4,2,2,0,0,0,0,4,4,1.0,1.0,0,0,105042428497|85103905289|85133863087|86000296951,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,63,298
26532782600,Kennedy E.H.,4,4,3,1,0,0,0,0,4,4,1.0,1.0,0,0,85053509639|85085764776|85111820523|85111834004,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",53,64,298
56734108300,Mogens Jin Pedersen,12,3,3,0,7,2,0,0,5,12,1.0,0.833333,0,0,105005574189|84940214050|84975770291|85037044153|85038356713|85040459526|85054474475|85074017190|85167655087|85183015664|85183977264|85212439594,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,65,12
36676605900,Gabriele Spilker,8,3,3,0,4,1,0,0,4,8,1.0,0.875,0,1,85020961104|85074743455|85086771184|85132650412|85136587321|85203853246|85207258086|85219489421,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,66,48
57203655130,Kathleen Searles,8,3,1,2,0,5,0,0,8,8,1.0,0.375,0,0,105005626231|105012355723|77956761607|84995760092|85047370379|85055564646|85114860836|85138320659,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,67,48
7401620196,Daniel M. Butler,7,3,1,2,1,3,0,0,6,7,1.0,0.571429,0,0,84897032731|84929260244|84938501817|84992092827|85121376619|85127315034|85188521838,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,68,70
35784707400,Susan M. Miller,7,3,1,2,0,4,0,0,7,7,1.0,0.428571,0,0,85064259638|85067395049|85077022750|85127205226|85137333494|85162955443|85197616759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,69,70
55494876700,David R. Miller,7,3,1,2,0,4,0,0,7,7,1.0,0.428571,0,0,105019368716|85106176160|85126450365|85149816643|85191602397|85192145575|85212059156,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,70,70
56354967100,Donald P. Moynihan,7,3,1,2,1,3,0,0,6,7,1.0,0.571429,0,0,105018094455|105018714689|105023686741|105038401018|105041780221|84944081200|85019676280,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,71,70
57188880644,Lauren Sukin,7,3,3,0,3,1,0,0,4,7,1.0,0.857143,0,1,105035726373|105039309580|105045424436|85067788122|85077144076|85147286875|85189699546,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,72,70
6602698051,Giuliano Bonoli,6,3,3,0,3,0,0,0,3,6,1.0,1.0,0,3,85096834370|85111715301|85113190278|85124909847|85199078378|85212286208,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,73,100
7006126634,André Blais,6,3,2,1,3,0,0,0,3,6,1.0,1.0,0,1,85078899431|85088578914|85108140441|85120876506|85160106921|85201964089,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,74,100
55319086800,Cabrera L.Y.,6,3,3,0,0,3,0,0,6,6,1.0,0.5,0,1,105004829427|84938293936|85147352823|85162724492|85179785954|85206878187,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,75,100
56421548300,McDowell D.,6,3,3,0,1,0,2,0,5,4,0.666667,0.666667,0,1,105014746447|105035324372|85198640867|85198928846|85198999643|85205707787,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,76,100
55177991700,Haeder S.F.,5,3,1,2,0,0,2,0,5,3,0.6,0.6,0,0,105002026176|105018714689|105023686741|105041780221|85126446512,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,77,168
57205763513,Clayton K.,5,3,1,2,0,0,2,0,5,3,0.6,0.6,0,0,105045529994|85067962902|85107352713|85114350257|85123926675,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,78,168
7402685635,Carey J.,4,3,2,1,1,0,0,0,3,4,1.0,1.0,0,2,85078960506|85124140550|85170631568|85174056404,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,79,298
36667039200,Peterson T.M.,4,3,3,0,0,0,1,0,4,3,0.75,0.75,0,0,85029279527|85065802591|85078201451|85197616759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,80,298
55451282400,Morgan J.,4,3,1,2,0,0,1,0,4,3,0.75,0.75,0,0,105047382392|85193006917|85208781552|85213563007,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,81,298
57203104288,Palm R.,4,3,2,1,0,1,0,0,4,4,1.0,0.75,0,0,105041076928|85097405858|85116111950|85217158927,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,82,298
58247812700,Barron N.T.,4,3,0,3,0,0,1,0,4,3,0.75,0.75,0,0,105001651117|105009625922|105019586030|85159180192,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,83,298
60596595800,Nguyen Q.,4,3,3,0,0,0,1,0,4,3,0.75,0.75,0,3,85104712462|85111321956|85112464435|85136587321,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",65,84,298
23010864600,Samuel Whitt,12,2,2,0,10,0,0,0,2,12,1.0,1.0,0,1,105000519465|105002134171|105003442248|105024217606|105041965396|85071419972|85099962519|85108557459|85132755374|85216104420|85216486046|85216620221,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,85,12
57205672554,Seiki Tanaka,10,2,2,0,8,0,0,0,2,10,1.0,1.0,0,2,84978085703|84992655159|85061035641|85069886131|85101215653|85118477821|85126806972|85138248657|85158112186|85206340986,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,86,30
35492113000,Thomas Zeitzoff,9,2,2,0,7,0,0,0,2,9,1.0,1.0,0,0,105026243740|85020188394|85042184003|85047903545|85049075124|85068387044|85069682610|85078960506|85183616534,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,87,34
56448439600,Selim Erdem Aytaç,9,2,2,0,7,0,0,0,2,9,1.0,1.0,0,0,105002982634|105018624506|85019041831|85053017516|85057946678|85101463174|85109276344|85115941650|85168483699,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,88,34
55917294300,Atsushi Tago,8,2,1,1,6,0,0,0,2,8,1.0,1.0,0,1,105042398599|84924257526|84980398257|85061912024|85071196692|85113720597|85131524653|85176012765,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,89,48
42161868700,Atte Oksanen,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,2,85061311427|85076359084|85083720807|85101022632|85146083795|85175177312|85194493858,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,90,70
55135830500,Gábor Simonovits,7,2,1,1,2,1,0,2,3,7,1.0,0.857143,0,0,105018681448|84907224761|84929675895|84946492047|84976408149|85029796805|85127649210,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,91,70
56868425000,Kai Quek,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,1,105013279686|105031363663|85033378563|85066606469|85126369047|85127895187|85186262055,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,92,70
57206937457,Azusa Uji,7,2,2,0,5,0,0,0,2,7,1.0,1.0,0,0,105010226878|85096219826|85109104338|85122571011|85146502704|85193987772|85214296759,all_first_last_authors,"query-candidate articles with reviewed US sample evidence; unresolved upper counts are scenarios, not confidence intervals",85,93,70
