variant,authid,identity,scopus_id,credited_scopus_id,first,last,sole
current_raw,57203170141,doi:10.1017/s1475676525100030,105040241040,105040241040,false,true,false
current_raw,7102611306,doi:10.1177/0003122413484923,84878482584,84878482584,true,false,false
current_raw,7102611306,doi:10.1016/j.ssresearch.2014.12.003,84921455919,84921455919,true,false,false
current_raw,7102611306,doi:10.1080/09644016.2018.1517917,85053509639,85053509639,true,false,false
current_raw,7102611306,doi:10.1177/0190272518804532,85058618008,85058618008,true,false,false
current_raw,7102611306,doi:10.1177/1086026618803729,85058698012,85058698012,false,true,false
current_raw,7102611306,doi:10.1080/1369118x.2019.1684542,85074603977,85074603977,true,false,false
current_raw,7102611306,doi:10.1016/j.poetic.2020.101448,85085764776,85085764776,false,true,false
current_raw,7102611306,doi:10.1177/07311214211005493,85103905289,85103905289,true,false,false
current_raw,7102611306,doi:10.1177/2378023119836330,85111820523,85111820523,false,true,false
current_raw,7102611306,doi:10.1080/23251042.2021.1958545,85111834004,85111834004,true,false,false
current_raw,7102611306,doi:10.1177/01902725221107594,85133863087,85133863087,true,false,false
current_raw,7102611306,doi:10.1177/23780231241277433,85207005517,85207005517,false,true,false
current_raw,7102611306,doi:10.1111/jomf.13090,86000296951,86000296951,false,true,false
current_raw,7102611306,doi:10.1177/10434631261462445,105042428497,105042428497,true,false,false
current_raw,25224644900,doi:10.1111/pops.12362,85034662474,85034662474,true,true,true
current_raw,25224644900,doi:10.1017/xps.2017.7,85046645518,85046645518,true,true,true
current_raw,25224644900,doi:10.1111/1467-9477.12135,85061936887,85061936887,true,true,true
current_raw,25224644900,doi:10.1111/1467-9477.12146,85068002083,85068002083,false,true,false
current_raw,25224644900,doi:10.1016/j.electstud.2019.102066,85070986430,85070986430,true,false,false
current_raw,25224644900,doi:10.1017/psrm.2018.18,85071235282,85071235282,true,false,false
current_raw,25224644900,doi:10.1177/0032321719850073,85083358513,85083358513,true,false,false
current_raw,25224644900,doi:10.1093/ijpor/edy020,85083672997,85083672997,true,false,false
current_raw,25224644900,doi:10.1080/17457289.2021.1952209,85110876599,85110876599,true,false,false
current_raw,25224644900,doi:10.1093/ijpor/edab034,85125441524,85125441524,true,false,false
current_raw,25224644900,doi:10.1007/s11109-024-09944-8,85196067903,85196067903,true,false,false
current_raw,25224644900,doi:10.1017/xps.2024.20,85214572618,85214572618,true,false,false
current_raw,25224644900,doi:10.1177/00323217251382336,105019779764,105019779764,true,false,false
current_raw,25224644900,doi:10.1017/s1475676525100030,105040241040,105040241040,true,false,false
current_raw,35309171200,doi:10.1111/puar.12406,84931077293,84931077293,true,false,false
current_raw,35309171200,doi:10.1080/10967494.2015.1024905,84931440609,84931440609,true,false,false
current_raw,35309171200,doi:10.1093/jopart/mut051,84940822479,84940822479,false,true,false
current_raw,35309171200,doi:10.1111/pbaf.12091,84977676153,84977676153,true,false,false
current_raw,35309171200,doi:10.1080/14719037.2016.1210905,84980034387,84980034387,false,true,false
current_raw,35309171200,doi:10.1111/padm.12324,85019021043,85019021043,true,true,true
current_raw,35309171200,doi:10.1080/10967494.2018.1461152,85059905845,85059905845,true,false,false
current_raw,35309171200,doi:10.1093/jopart/muy038,85063679523,85063679523,true,false,false
current_raw,35309171200,doi:10.1017/s0007123417000084,85067407501,85067407501,true,false,false
current_raw,35309171200,doi:10.1093/jopart/muz012,85073946170,85073946170,false,true,false
current_raw,35309171200,doi:10.1093/jopart/muaa033,85103173621,85103173621,true,false,false
current_raw,35309171200,doi:10.1093/jopart/muab011,85118144335,85118144335,true,false,false
current_raw,35309171200,doi:10.1111/puar.13751,85175738454,85175738454,true,false,false
current_raw,35309171200,doi:10.1177/02750740251340068,105010591172,105010591172,false,true,false
current_raw,7003787305,doi:10.1002/pam.21702,84878955277,84878955277,true,true,true
current_raw,7003787305,doi:10.2753/pmr1530-9576370104,84884806119,84884806119,true,false,false
current_raw,7003787305,doi:10.1177/0899764013487800,84908554750,84908554750,false,true,false
current_raw,7003787305,doi:10.1080/14719037.2013.798027,84918780367,84918780367,false,true,false
current_raw,7003787305,doi:10.1080/10967494.2016.1143425,84963994831,84963994831,false,true,false
current_raw,7003787305,doi:10.1093/jopart/muw049,85014596724,85014596724,false,true,false
current_raw,7003787305,doi:10.1111/padm.12363,85038355714,85038355714,false,true,false
current_raw,7003787305,doi:10.1080/14719037.2019.1619812,85067581830,85067581830,false,true,false
current_raw,7003787305,doi:10.1016/j.giq.2020.101497,85087950052,85087950052,false,true,false
current_raw,7003787305,doi:10.1177/2053168020950080,85089815116,85089815116,false,true,false
current_raw,7003787305,doi:10.1080/15309576.2020.1835679,85096111198,85096111198,true,false,false
current_raw,7003787305,doi:10.1080/14719037.2021.1906934,85104756695,85104756695,false,true,false
current_raw,7003787305,doi:10.1111/puar.13412,85112316568,85112316568,true,true,true
current_raw,23095594600,doi:10.17645/mac.v9i1.3519,85101069099,85101069099,false,true,false
current_raw,23095594600,doi:10.1038/s41586-021-03344-2,85103049149,85103049149,false,true,false
current_raw,23095594600,doi:10.37016/mr-2020-71,85117921915,85117921915,false,true,false
current_raw,23095594600,doi:10.1073/pnas.2114388118,85120323140,85120323140,false,true,false
current_raw,23095594600,doi:10.1177/09637214211054761,85120491400,85120491400,false,true,false
current_raw,23095594600,doi:10.37016/mr-2020-001,85127735283,85127735283,false,true,false
current_raw,23095594600,doi:10.37016/mr-2020-83,85130585909,85130585909,false,true,false
current_raw,23095594600,doi:10.1038/s41562-023-01551-7,85149118557,85149118557,false,true,false
current_raw,23095594600,doi:10.1073/pnas.2216261120,85163212575,85163212575,false,true,false
current_raw,23095594600,doi:10.1093/pnasnexus/pgae161,85193970570,85193970570,false,true,false
current_raw,23095594600,doi:10.1038/s41586-024-07942-8,85205594046,85205594046,false,true,false
current_raw,23095594600,doi:10.1037/xge0001662,85206618776,85206618776,false,true,false
current_raw,23095594600,doi:10.1093/pnasnexus/pgaf170,105008878283,105008878283,false,true,false
current_raw,24168107200,doi:10.1126/sciadv.1700812,85039933179,85039933179,false,true,false
current_raw,24168107200,doi:10.1017/psrm.2018.26,85052643404,85052643404,true,false,false
current_raw,24168107200,doi:10.1007/s11109-018-9511-3,85055870318,85055870318,false,true,false
current_raw,24168107200,doi:10.1177/0095327x18824665,85062479527,85062479527,false,true,false
current_raw,24168107200,doi:10.1017/s1468109919000082,85067962902,85067962902,false,true,false
current_raw,24168107200,doi:10.1017/pan.2021.30,85115188399,85115188399,true,false,false
current_raw,24168107200,doi:10.1017/xps.2021.33,85123926675,85123926675,false,true,false
current_raw,24168107200,doi:10.1093/ssjj/jyab037,85125415127,85125415127,true,false,false
current_raw,24168107200,doi:10.1177/00223433221079455,85136473193,85136473193,true,false,false
current_raw,24168107200,doi:10.1007/s11109-022-09849-4,85145327725,85145327725,false,true,false
current_raw,24168107200,doi:10.1177/13540661221143214,85145409036,85145409036,false,true,false
current_raw,24168107200,doi:10.1017/s0007123425101324,105030588739,105030588739,false,true,false
current_raw,24168107200,doi:10.1177/07388942261457954,105042398599,105042398599,true,false,false
current_raw,36775562800,doi:10.1016/j.ssresearch.2015.09.004,84944232504,84944232504,true,true,true
current_raw,36775562800,doi:10.1177/0190272516657546,84983314158,84983314158,true,true,true
current_raw,36775562800,doi:10.1177/1043463117734179,85033780100,85033780100,true,true,true
current_raw,36775562800,doi:10.1177/2378023116667360,85033788510,85033788510,true,true,true
current_raw,36775562800,doi:10.1177/1043463118759671,85044032298,85044032298,true,false,false
current_raw,36775562800,doi:10.1177/0049124119852371,85066959974,85066959974,true,true,true
current_raw,36775562800,doi:10.1016/j.ssresearch.2020.102448,85089290541,85089290541,true,false,false
current_raw,36775562800,doi:10.1177/2378023120977722,85097264174,85097264174,true,false,false
current_raw,36775562800,doi:10.1177/00031224221080960,85126184203,85126184203,true,false,false
current_raw,36775562800,doi:10.1177/23780231221115408,85136531185,85136531185,false,true,false
current_raw,36775562800,doi:10.1007/s11205-024-03372-1,85197852159,85197852159,true,true,true
current_raw,36775562800,doi:10.1038/s41598-024-69562-6,85200831312,85200831312,true,false,false
current_raw,36775562800,doi:10.1177/01902725251331032,105008067194,105008067194,true,false,false
current_raw,37065230200,doi:10.1111/1467-923x.12128,84927910242,84927910242,false,true,false
current_raw,37065230200,doi:10.1086/694649,85041617753,85041617753,false,true,false
current_raw,37065230200,doi:10.1086/703131,85065801512,85065801512,false,true,false
current_raw,37065230200,doi:10.1017/s0007123420000320,85092367680,85092367680,false,true,false
current_raw,37065230200,doi:10.1111/pops.12734,85102185208,85102185208,false,true,false
current_raw,37065230200,doi:10.1017/psrm.2023.33,85170705867,85170705867,true,false,false
current_raw,37065230200,doi:10.1177/00104140231204229,85174062271,85174062271,false,true,false
current_raw,37065230200,doi:10.1017/s0007123422000746,85175473443,85175473443,true,false,false
current_raw,37065230200,doi:10.1017/s0007123422000734,85175495163,85175495163,false,true,false
current_raw,37065230200,doi:10.1086/729946,85193819898,85193819898,false,true,false
current_raw,37065230200,doi:10.1038/s41597-025-05848-2,105014927185,105014927185,false,true,false
current_raw,37065230200,doi:10.1080/13501763.2025.2558980,105018032059,105018032059,false,true,false
current_raw,37065230200,doi:10.1016/j.electstud.2026.103132,105048098704,105048098704,false,true,false
current_raw,7006059165,doi:10.1080/01973533.2013.785402,84878661854,84878661854,true,false,false
current_raw,7006059165,doi:10.1080/00224545.2013.872595,84894591630,84894591630,false,true,false
current_raw,7006059165,doi:10.1111/bjdp.12065,84922551432,84922551432,false,true,false
current_raw,7006059165,doi:10.1111/sode.12128,84943817918,84943817918,true,false,false
current_raw,7006059165,doi:10.1027/1864-9335/a000279,84989282236,84989282236,true,false,false
current_raw,7006059165,doi:10.1177/1948550617708016,85041371053,85041371053,true,true,true
current_raw,7006059165,doi:10.1177/1368430219872809,85073950357,85073950357,false,true,false
current_raw,7006059165,doi:10.1027/1864-9335/a000404,85075548198,85075548198,true,false,false
current_raw,7006059165,doi:10.1177/01461672221099709,85131358788,85131358788,true,false,false
current_raw,7006059165,doi:10.1037/xap0000429,85133968124,85133968124,true,false,false
current_raw,7006059165,doi:10.1521/soco.2022.40.4.396,85140277195,85140277195,true,false,false
current_raw,7006059165,doi:10.1017/xps.2022.17,85140278720,85140278720,true,false,false
current_raw,12794521600,doi:10.1007/s11109-013-9238-0,84901037027,84901037027,true,false,false
current_raw,12794521600,doi:10.1111/jcom.12171,84943199945,84943199945,true,false,false
current_raw,12794521600,doi:10.1017/xps.2014.2,85008246775,85008246775,true,false,false
current_raw,12794521600,doi:10.1177/1368430217737855,85044370343,85044370343,true,false,false
current_raw,12794521600,doi:10.1016/j.enpol.2018.11.013,85057148304,85057148304,false,true,false
current_raw,12794521600,doi:10.1177/1075547019834565,85062719018,85062719018,true,false,false
current_raw,12794521600,doi:10.1177/1075547019863154,85070298879,85070298879,true,false,false
current_raw,12794521600,doi:10.3389/fenvs.2022.850514,85130733510,85130733510,true,false,false
current_raw,12794521600,doi:10.1007/s10584-023-03575-4,85167408025,85167408025,true,false,false
current_raw,12794521600,doi:10.1177/20531680241264078,85209378959,85209378959,true,false,false
current_raw,12794521600,doi:10.1111/ssqu.13487,85216215252,85216215252,true,false,false
current_raw,12794521600,doi:10.1177/10755470251317172,85217158927,85217158927,false,true,false
current_raw,23010864600,doi:10.1177/0022002719867473,85071419972,85071419972,false,true,false
current_raw,23010864600,doi:10.1017/s0003055420001082,85099962519,85099962519,false,true,false
current_raw,23010864600,doi:10.1093/isq/sqab022,85108557459,85108557459,false,true,false
current_raw,23010864600,doi:10.1177/00220027221093401,85132755374,85132755374,false,true,false
current_raw,23010864600,doi:10.1177/00220027251315561,85216104420,85216104420,true,false,false
current_raw,23010864600,doi:10.1177/10659129251314051,85216486046,85216486046,false,true,false
current_raw,23010864600,doi:10.1017/s1049096524001045,85216620221,85216620221,true,false,false
current_raw,23010864600,doi:10.1177/00104140251328003,105000519465,105000519465,false,true,false
current_raw,23010864600,doi:10.1111/1475-6765.70014,105002134171,105002134171,false,true,false
current_raw,23010864600,doi:10.1093/cybsec/tyaf007,105003442248,105003442248,true,false,false
current_raw,23010864600,doi:10.1080/09546553.2025.2586114,105024217606,105024217606,true,false,false
current_raw,23010864600,doi:10.5129/001041526x17734964392222,105041965396,105041965396,false,true,false
current_raw,54881904100,doi:10.1111/pops.12186,84957805398,84957805398,true,true,true
current_raw,54881904100,doi:10.1080/1554477x.2016.1268875,85014540568,85014540568,true,true,true
current_raw,54881904100,doi:10.1177/1065912917738579,85043332442,85043332442,true,false,false
current_raw,54881904100,doi:10.1007/s11109-018-9475-3,85048742659,85048742659,true,true,true
current_raw,54881904100,doi:10.1017/s1743923x19000084,85067352245,85067352245,true,true,true
current_raw,54881904100,doi:10.1086/705817,85076027417,85076027417,true,true,true
current_raw,54881904100,doi:10.1177/1078087418770807,85076167276,85076167276,true,true,true
current_raw,54881904100,doi:10.1017/s1743923x20000604,85095117105,85095117105,true,false,false
current_raw,54881904100,doi:10.1111/pops.12737,85101803291,85101803291,true,false,false
current_raw,54881904100,doi:10.1177/19401612211072697,85122780387,85122780387,false,true,false
current_raw,54881904100,doi:10.1177/1532673x251343039,105005597308,105005597308,false,true,false
current_raw,54881904100,doi:10.1017/s0007123424001017,105005626231,105005626231,true,false,false
current_raw,55091186500,doi:10.1017/psrm.2018.41,85054952173,85054952173,true,false,false
current_raw,55091186500,doi:10.1111/imig.12916,85113817293,85113817293,false,true,false
current_raw,55091186500,doi:10.1177/20531680221091439,85129159055,85129159055,false,true,false
current_raw,55091186500,doi:10.1111/jasp.12916,85135896371,85135896371,false,true,false
current_raw,55091186500,doi:10.1177/00223433221079455,85136473193,85136473193,false,true,false
current_raw,55091186500,doi:10.1007/s11109-024-09920-2,85186447775,85186447775,false,true,false
current_raw,55091186500,doi:10.1017/xps.2025.1,85219095528,85219095528,false,true,false
current_raw,55091186500,doi:10.1111/lsq.12493,105000131600,105000131600,true,false,false
current_raw,55091186500,doi:10.1007/s11162-025-09849-3,105009206681,105009206681,false,true,false
current_raw,55091186500,doi:10.1016/j.electstud.2025.102956,105009501936,105009501936,false,true,false
current_raw,55091186500,doi:10.1016/j.electstud.2025.103004,105021366057,105021366057,false,true,false
current_raw,55091186500,doi:10.1017/psrm.2026.10108,105040509962,105040509962,true,false,false
current_raw,56734108300,doi:10.1111/puar.12325,84940214050,84940214050,true,true,true
current_raw,56734108300,doi:10.1177/0894439314563916,84975770291,84975770291,true,false,false
current_raw,56734108300,doi:10.1177/0275074016657179,85037044153,85037044153,true,false,false
current_raw,56734108300,doi:10.1111/padm.12353,85038356713,85038356713,true,false,false
current_raw,56734108300,doi:10.1177/0095399715584638,85040459526,85040459526,true,true,true
current_raw,56734108300,doi:10.1093/jopart/muy018,85054474475,85054474475,true,false,false
current_raw,56734108300,doi:10.1111/padm.12622,85074017190,85074017190,true,false,false
current_raw,56734108300,doi:10.1080/14719037.2023.2245841,85167655087,85167655087,true,false,false
current_raw,56734108300,doi:10.1093/socpro/spac006,85183015664,85183015664,true,false,false
current_raw,56734108300,doi:10.1016/j.erss.2024.103452,85183977264,85183977264,false,true,false
current_raw,56734108300,doi:10.1111/puar.13919,85212439594,85212439594,false,true,false
current_raw,56734108300,doi:10.1080/14719037.2025.2495691,105005574189,105005574189,true,false,false
current_raw,57217457882,doi:10.1177/1532673x18821359,85060580173,85060580173,false,true,false
current_raw,57217457882,doi:10.1007/s11109-019-09534-z,85062681263,85062681263,false,true,false
current_raw,57217457882,doi:10.1111/ajps.12430,85064539825,85064539825,false,true,false
current_raw,57217457882,doi:10.1016/j.electstud.2020.102246,85097381620,85097381620,false,true,false
current_raw,57217457882,doi:10.1016/j.vaccine.2021.10.039,85119018835,85119018835,false,true,false
current_raw,57217457882,doi:10.1073/pnas.2114762118,85120875984,85120875984,false,true,false
current_raw,57217457882,doi:10.1093/poq/nfab062,85132896321,85132896321,false,true,false
current_raw,57217457882,doi:10.1017/s0007123423000650,85183492832,85183492832,false,true,false
current_raw,57217457882,doi:10.1017/psrm.2024.50,85208657819,85208657819,false,true,false
current_raw,57217457882,doi:10.1111/1745-9125.12403,105007228428,105007228428,false,true,false
current_raw,57217457882,doi:10.1007/s11109-025-10066-y,105012258249,105012258249,true,false,false
current_raw,57217457882,doi:10.1017/s0007123425000298,105013200123,105013200123,true,false,false
current_raw,6603696960,doi:10.1017/s0003055412000500,84874501501,84874501501,true,false,false
current_raw,6603696960,doi:10.1111/jcom.12171,84943199945,84943199945,false,true,false
current_raw,6603696960,doi:10.1080/17430437.2015.1096250,84945162574,84945162574,true,false,false
current_raw,6603696960,doi:10.1175/wcas-d-16-0012.1,85012118612,85012118612,true,false,false
current_raw,6603696960,doi:10.1080/00224545.2017.1409188,85037698515,85037698515,true,false,false
current_raw,6603696960,doi:10.1177/1368430217737855,85044370343,85044370343,false,true,false
current_raw,6603696960,doi:10.1086/699912,85058068103,85058068103,true,false,false
current_raw,6603696960,doi:10.1561/100.00018066,85059946018,85059946018,true,false,false
current_raw,6603696960,doi:10.1016/j.econedurev.2021.102176,85116875533,85116875533,true,false,false
current_raw,6603696960,doi:10.1073/pnas.2301836120,85160596820,85160596820,true,false,false
current_raw,6603696960,doi:10.1073/pnas.2402428121,85204418104,85204418104,false,true,false
current_raw,7202316609,doi:10.1080/17524032.2018.1508046,85053490407,85053490407,false,true,false
current_raw,7202316609,doi:10.1111/puar.13012,85059252534,85059252534,false,true,false
current_raw,7202316609,doi:10.1111/padm.12657,85087378517,85087378517,false,true,false
current_raw,7202316609,doi:10.1371/journal.pone.0249315,85104593177,85104593177,false,true,false
current_raw,7202316609,doi:10.1088/1748-9326/ac3b7b,85122571011,85122571011,false,true,false
current_raw,7202316609,doi:10.1007/s10584-024-03695-5,85185836671,85185836671,false,true,false
current_raw,7202316609,doi:10.1016/j.enpol.2024.114182,85193987772,85193987772,false,true,false
current_raw,7202316609,doi:10.1371/journal.pclm.0000163,85214296759,85214296759,false,true,false
current_raw,7202316609,doi:10.1371/journal.pone.0328165,105010226878,105010226878,false,true,false
current_raw,7202316609,doi:10.1088/2515-7620/ae30d7,105033260134,105033260134,false,true,false
current_raw,7202316609,doi:10.1007/s11077-026-09615-x,105039827469,105039827469,false,true,false
current_raw,14034772300,doi:10.1111/1467-856x.12009,84891494021,84891494021,true,false,false
current_raw,14034772300,doi:10.1016/j.vaccine.2014.11.017,84921984369,84921984369,false,true,false
current_raw,14034772300,doi:10.1017/xps.2021.18,85106697357,85106697357,false,true,false
current_raw,14034772300,doi:10.1038/s41562-021-01278-3,85124140550,85124140550,false,true,false
current_raw,14034772300,doi:10.1073/pnas.2210666120,85147720720,85147720720,false,true,false
current_raw,14034772300,doi:10.37016/mr-2020-103,85162185399,85162185399,false,true,false
current_raw,14034772300,doi:10.1093/pnasnexus/pgac031,85170631568,85170631568,false,true,false
current_raw,14034772300,doi:10.1017/xps.2022.20,85174056404,85174056404,false,true,false
current_raw,14034772300,doi:10.1093/poq/nfae044,85213442851,85213442851,false,true,false
current_raw,14034772300,doi:10.1093/poq/nfaf003,105008461820,105008461820,false,true,false
current_raw,14034772300,doi:10.1016/j.jenvp.2026.102901,105027197362,105027197362,false,true,false
current_raw,14832646600,doi:10.1097/nmd.0b013e31827ab283,84871858111,84871858111,true,false,false
current_raw,14832646600,doi:10.1016/j.childyouth.2013.02.002,84876049317,84876049317,false,true,false
current_raw,14832646600,doi:10.1177/0030222821991313,85100598411,85100598411,true,false,false
current_raw,14832646600,doi:10.1037/sah0000400,85134747070,85134747070,true,false,false
current_raw,14832646600,doi:10.1007/s10597-022-01075-w,85145825392,85145825392,true,false,false
current_raw,14832646600,doi:10.1097/nmd.0000000000001578,85147143671,85147143671,true,false,false
current_raw,14832646600,doi:10.1007/s10903-023-01550-w,85174071113,85174071113,false,true,false
current_raw,14832646600,doi:10.1007/s10943-024-02146-w,85205574905,85205574905,false,true,false
current_raw,14832646600,doi:10.1080/00207411.2025.2520420,105010461822,105010461822,true,false,false
current_raw,14832646600,doi:10.1080/00207411.2025.2529594,105011988550,105011988550,false,true,false
current_raw,14832646600,doi:10.1177/08862605251379001,105019345621,105019345621,false,true,false
current_raw,16305967100,doi:10.1093/sf/soy046,85052331497,85052331497,false,true,false
current_raw,16305967100,doi:10.1177/2378023118821836,85084324260,85084324260,false,true,false
current_raw,16305967100,doi:10.1177/2378023120959547,85091718485,85091718485,false,true,false
current_raw,16305967100,doi:10.1073/pnas.2106559118,85111979067,85111979067,false,true,false
current_raw,16305967100,doi:10.1073/pnas.2106481118,85120885789,85120885789,false,true,false
current_raw,16305967100,doi:10.1073/pnas.2301836120,85160596820,85160596820,false,true,false
current_raw,16305967100,doi:10.37016/mr-2020-128,85176547661,85176547661,false,true,false
current_raw,16305967100,doi:10.1073/pnas.2321025121,85191915888,85191915888,false,true,false
current_raw,16305967100,doi:10.1073/pnas.2424414122,105005029873,105005029873,false,true,false
current_raw,16305967100,doi:10.1093/pnasnexus/pgag008,105029946035,105029946035,false,true,false
current_raw,16305967100,doi:10.1038/s41586-026-10742-x,105044369270,105044369270,false,true,false
current_raw,35725744600,doi:10.1177/0022343316657405,84995444937,84995444937,true,false,false
current_raw,35725744600,doi:10.1177/2053168014536533,84998915284,84998915284,true,true,true
current_raw,35725744600,doi:10.1177/0022002717704890,85042090180,85042090180,true,false,false
current_raw,35725744600,doi:10.1126/sciadv.abd4563,85094221120,85094221120,true,false,false
current_raw,35725744600,doi:10.1016/j.vaccine.2022.02.083,85125698803,85125698803,true,false,false
current_raw,35725744600,doi:10.1371/journal.pone.0265011,85127254828,85127254828,true,false,false
current_raw,35725744600,doi:10.1093/poq/nfab075,85127581823,85127581823,true,false,false
current_raw,35725744600,doi:10.1177/20531680221093433,85128583393,85128583393,false,true,false
