authid,name,current_raw_n_articles,current_raw_competition_rank,current_raw_display_position,current_raw_top100,current_raw_top100_including_ties,original_query_n_articles,original_query_competition_rank,original_query_display_position,original_query_top100,original_query_top100_including_ties,narrower_query_n_articles,narrower_query_competition_rank,narrower_query_display_position,narrower_query_top100,narrower_query_top100_including_ties,current_published_n_articles,current_published_competition_rank,current_published_display_position,current_published_top100,current_published_top100_including_ties,original_minus_current_raw_count,narrower_minus_original_count,current_raw_minus_published_count
55371990300,Powers R.A.,3,520,730,false,false,3,604,867,false,false,3,599,861,false,false,3,513,718,false,false,0,0,0
55372042500,Stritch J.M.,3,520,731,false,false,3,604,868,false,false,3,599,862,false,false,3,513,719,false,false,0,0,0
55372253700,Atkinson L.,0,,,false,false,1,2703,6226,false,false,1,2652,5923,false,false,0,,,false,false,1,0,0
55372680900,Teti A.,2,997,1489,false,false,2,1170,1817,false,false,2,1164,1778,false,false,2,984,1453,false,false,0,0,0
55376187400,Zuradzki T.,1,2242,4324,false,false,1,2703,6227,false,false,1,2652,5924,false,false,1,2190,4130,false,false,0,0,0
55376455000,Scaria A.,1,2242,4325,false,false,1,2703,6228,false,false,1,2652,5925,false,false,1,2190,4131,false,false,0,0,0
55376501300,Carpenter N.C.,1,2242,4326,false,false,1,2703,6229,false,false,1,2652,5926,false,false,1,2190,4132,false,false,0,0,0
55376769800,Trübutschek D.,0,,,false,false,1,2703,6230,false,false,0,,,false,false,0,,,false,false,1,-1,0
55377166800,Kwon O.,1,2242,4327,false,false,1,2703,6231,false,false,1,2652,5927,false,false,1,2190,4133,false,false,0,0,0
55377215000,Zhang Y.,0,,,false,false,1,2703,6232,false,false,1,2652,5928,false,false,0,,,false,false,1,0,0
55377439400,Baldinelli G.,1,2242,4328,false,false,1,2703,6233,false,false,1,2652,5929,false,false,0,,,false,false,0,0,1
55383973500,John Presin Kumar A.,0,,,false,false,1,2703,6234,false,false,1,2652,5930,false,false,0,,,false,false,1,0,0
55385648700,Sample M.,1,2242,4329,false,false,1,2703,6235,false,false,1,2652,5931,false,false,1,2190,4134,false,false,0,0,0
55386026600,Matejova M.,1,2242,4330,false,false,1,2703,6236,false,false,1,2652,5932,false,false,1,2190,4135,false,false,0,0,0
55386134700,Banerjee S.,0,,,false,false,1,2703,6237,false,false,1,2652,5933,false,false,0,,,false,false,1,0,0
55386812800,Ekman M.,0,,,false,false,1,2703,6238,false,false,0,,,false,false,0,,,false,false,1,-1,0
55387271800,Hartikainen H.,1,2242,4331,false,false,1,2703,6239,false,false,1,2652,5934,false,false,1,2190,4136,false,false,0,0,0
55388203300,Bauhr M.,2,997,1490,false,false,2,1170,1818,false,false,2,1164,1779,false,false,2,984,1454,false,false,0,0,0
55388302600,Bastiaens I.,1,2242,4332,false,false,1,2703,6240,false,false,1,2652,5935,false,false,1,2190,4137,false,false,0,0,0
55390504200,Hand M.S.,1,2242,4333,false,false,1,2703,6241,false,false,1,2652,5936,false,false,1,2190,4138,false,false,0,0,0
55390684100,Stewart A.J.,0,,,false,false,1,2703,6242,false,false,1,2652,5937,false,false,0,,,false,false,1,0,0
55390885700,Tormos R.,2,997,1491,false,false,2,1170,1819,false,false,2,1164,1780,false,false,2,984,1455,false,false,0,0,0
55396991900,Grieco D.,1,2242,4334,false,false,1,2703,6243,false,false,1,2652,5938,false,false,1,2190,4139,false,false,0,0,0
55407262600,Witte T.H.,0,,,false,false,1,2703,6244,false,false,1,2652,5939,false,false,0,,,false,false,1,0,0
55413365700,Hersh E.D.,1,2242,4335,false,false,1,2703,6245,false,false,1,2652,5940,false,false,1,2190,4140,false,false,0,0,0
55416159900,Manson K.F.,0,,,false,false,1,2703,6246,false,false,1,2652,5941,false,false,0,,,false,false,1,0,0
55416360600,Burgmer P.,0,,,false,false,1,2703,6247,false,false,1,2652,5942,false,false,0,,,false,false,1,0,0
55418807900,Dolan P.,1,2242,4336,false,false,1,2703,6248,false,false,1,2652,5943,false,false,1,2190,4141,false,false,0,0,0
55418856700,Paustian-Underdahl S.C.,2,997,1492,false,false,2,1170,1820,false,false,2,1164,1781,false,false,2,984,1456,false,false,0,0,0
55419090000,Thompson L.F.,0,,,false,false,1,2703,6249,false,false,0,,,false,false,0,,,false,false,1,-1,0
55419951700,Henderson J.,1,2242,4337,false,false,1,2703,6250,false,false,1,2652,5944,false,false,1,2190,4142,false,false,0,0,0
55424099800,Moss J.,0,,,false,false,1,2703,6251,false,false,0,,,false,false,0,,,false,false,1,-1,0
55428779700,Doh Y.Y.,1,2242,4338,false,false,1,2703,6252,false,false,1,2652,5945,false,false,1,2190,4143,false,false,0,0,0
55430302000,Goldstein J.L.,1,2242,4339,false,false,1,2703,6253,false,false,1,2652,5946,false,false,1,2190,4144,false,false,0,0,0
55431096500,Neumeier F.,0,,,false,false,1,2703,6254,false,false,1,2652,5947,false,false,0,,,false,false,1,0,0
55433439400,Berg C.J.,4,298,399,false,false,4,340,470,false,false,4,340,468,false,false,4,292,396,false,false,0,0,0
55434430300,Nelson A.,1,2242,4340,false,false,1,2703,6255,false,false,1,2652,5948,false,false,1,2190,4145,false,false,0,0,0
55434437300,Ma T.L.,1,2242,4341,false,false,1,2703,6256,false,false,1,2652,5949,false,false,1,2190,4146,false,false,0,0,0
55435950000,Chien Y.H.,1,2242,4342,false,false,1,2703,6257,false,false,1,2652,5950,false,false,1,2190,4147,false,false,0,0,0
55438185900,Deryugina T.,1,2242,4343,false,false,1,2703,6258,false,false,1,2652,5951,false,false,1,2190,4148,false,false,0,0,0
55438467100,Schmidt P.,1,2242,4344,false,false,1,2703,6259,false,false,1,2652,5952,false,false,1,2190,4149,false,false,0,0,0
55440033400,Hewitt A.N.,1,2242,4345,false,false,1,2703,6260,false,false,1,2652,5953,false,false,1,2190,4150,false,false,0,0,0
55440045700,Elldér E.,0,,,false,false,1,2703,6261,false,false,1,2652,5954,false,false,0,,,false,false,1,0,0
55440425100,Pupcenoks J.,1,2242,4346,false,false,1,2703,6262,false,false,1,2652,5955,false,false,1,2190,4151,false,false,0,0,0
55441018400,Cunow S.,1,2242,4347,false,false,1,2703,6263,false,false,1,2652,5956,false,false,1,2190,4152,false,false,0,0,0
55442975600,Reeves A.,1,2242,4348,false,false,1,2703,6264,false,false,1,2652,5957,false,false,1,2190,4153,false,false,0,0,0
55444345700,Madsen N.L.,1,2242,4349,false,false,1,2703,6265,false,false,1,2652,5958,false,false,1,2190,4154,false,false,0,0,0
55444521900,Yang L.H.,3,520,732,false,false,3,604,869,false,false,3,599,863,false,false,3,513,720,false,false,0,0,0
55444651600,Jepson M.,1,2242,4350,false,false,1,2703,6266,false,false,1,2652,5959,false,false,1,2190,4155,false,false,0,0,0
55445716200,Maestre-Andrés S.,1,2242,4351,false,false,1,2703,6267,false,false,1,2652,5960,false,false,1,2190,4156,false,false,0,0,0
55448421300,Kirk N.W.,0,,,false,false,1,2703,6268,false,false,1,2652,5961,false,false,0,,,false,false,1,0,0
55449751200,Hughes J.S.,0,,,false,false,1,2703,6269,false,false,1,2652,5962,false,false,0,,,false,false,1,0,0
55450407500,Späth J.,3,520,733,false,false,3,604,870,false,false,3,599,864,false,false,3,513,721,false,false,0,0,0
55451279500,Morgan J.H.,1,2242,4352,false,false,1,2703,6270,false,false,1,2652,5963,false,false,1,2190,4157,false,false,0,0,0
55451282400,Morgan J.,4,298,400,false,false,4,340,471,false,false,4,340,469,false,false,4,292,397,false,false,0,0,0
55451420100,Sullivan J.,1,2242,4353,false,false,1,2703,6271,false,false,1,2652,5964,false,false,1,2190,4158,false,false,0,0,0
55452684100,Wallace S.J.,1,2242,4354,false,false,1,2703,6272,false,false,1,2652,5965,false,false,1,2190,4159,false,false,0,0,0
55453371300,Anderson C.J.,1,2242,4355,false,false,1,2703,6273,false,false,1,2652,5966,false,false,1,2190,4160,false,false,0,0,0
55454405400,Kaufmann W.,3,520,734,false,false,3,604,871,false,false,3,599,865,false,false,3,513,722,false,false,0,0,0
55454468300,Tatishe M. Nteta,7,70,84,true,true,7,83,101,false,true,7,83,101,false,true,7,67,81,true,true,0,0,0
55454508500,Ma X.,2,997,1493,false,false,2,1170,1821,false,false,2,1164,1782,false,false,2,984,1457,false,false,0,0,0
55454839400,Clark C.J.,1,2242,4356,false,false,1,2703,6274,false,false,1,2652,5967,false,false,1,2190,4161,false,false,0,0,0
55455835600,Chan S.,2,997,1494,false,false,2,1170,1822,false,false,2,1164,1783,false,false,2,984,1458,false,false,0,0,0
55456025800,Jackson M.,1,2242,4357,false,false,1,2703,6275,false,false,1,2652,5968,false,false,1,2190,4162,false,false,0,0,0
55458293300,Yelderman L.A.,1,2242,4358,false,false,1,2703,6276,false,false,1,2652,5969,false,false,1,2190,4163,false,false,0,0,0
55460462400,Shufeldt G.,4,298,401,false,false,4,340,472,false,false,4,340,470,false,false,4,292,398,false,false,0,0,0
55460624200,Shaw J.D.,1,2242,4359,false,false,1,2703,6277,false,false,1,2652,5970,false,false,1,2190,4164,false,false,0,0,0
55461249300,Craig M. Burnett,7,70,85,true,true,7,83,102,false,true,7,83,102,false,true,7,67,82,true,true,0,0,0
55462238700,Chiang C.F.,1,2242,4360,false,false,1,2703,6278,false,false,1,2652,5971,false,false,1,2190,4165,false,false,0,0,0
55462719100,Johnson T.,5,168,230,false,false,5,195,265,false,false,5,195,265,false,false,5,166,223,false,false,0,0,0
55463726000,Green J.C.,5,168,231,false,false,5,195,266,false,false,5,195,266,false,false,5,166,224,false,false,0,0,0
55464968100,Nelson D.,0,,,false,false,2,1170,1823,false,false,2,1164,1784,false,false,0,,,false,false,2,0,0
55465184900,Thompson M.P.,1,2242,4361,false,false,1,2703,6279,false,false,1,2652,5972,false,false,1,2190,4166,false,false,0,0,0
55465583400,Marshall E.A.,1,2242,4362,false,false,1,2703,6280,false,false,1,2652,5973,false,false,1,2190,4167,false,false,0,0,0
55467753300,Lin T.M.,1,2242,4363,false,false,1,2703,6281,false,false,1,2652,5974,false,false,1,2190,4168,false,false,0,0,0
55468087900,Walker D.C.,0,,,false,false,1,2703,6282,false,false,1,2652,5975,false,false,0,,,false,false,1,0,0
55468551300,Feng J.,0,,,false,false,1,2703,6283,false,false,1,2652,5976,false,false,0,,,false,false,1,0,0
55469000600,Politzer-Ahles S.,0,,,false,false,1,2703,6284,false,false,1,2652,5977,false,false,0,,,false,false,1,0,0
55469532900,Wrede O.,1,2242,4364,false,false,1,2703,6285,false,false,1,2652,5978,false,false,1,2190,4169,false,false,0,0,0
55473918500,Clark R.,3,520,735,false,false,3,604,872,false,false,3,599,866,false,false,3,513,723,false,false,0,0,0
55474824300,Jones P.E.,4,298,402,false,false,4,340,473,false,false,4,340,471,false,false,4,292,399,false,false,0,0,0
55475138900,Cohen J.E.,1,2242,4365,false,false,1,2703,6286,false,false,1,2652,5979,false,false,1,2190,4170,false,false,0,0,0
55477263400,Lee A.,0,,,false,false,1,2703,6287,false,false,1,2652,5980,false,false,0,,,false,false,1,0,0
55477668400,Williams A.E.,0,,,false,false,1,2703,6288,false,false,1,2652,5981,false,false,0,,,false,false,1,0,0
55479944500,Lewis N.,0,,,false,false,1,2703,6289,false,false,1,2652,5982,false,false,0,,,false,false,1,0,0
55480334500,Fortunato D.,1,2242,4366,false,false,1,2703,6290,false,false,1,2652,5983,false,false,1,2190,4171,false,false,0,0,0
55480436700,Briggs R.C.,1,2242,4367,false,false,1,2703,6291,false,false,1,2652,5984,false,false,1,2190,4172,false,false,0,0,0
55481210200,Conroy-Krutz J.,1,2242,4368,false,false,1,2703,6292,false,false,1,2652,5985,false,false,1,2190,4173,false,false,0,0,0
55482743600,Davis R.,2,997,1495,false,false,2,1170,1824,false,false,2,1164,1785,false,false,2,984,1459,false,false,0,0,0
55482887700,Brown A.R.,3,520,736,false,false,3,604,873,false,false,3,599,867,false,false,3,513,724,false,false,0,0,0
55484936900,Sana F.,0,,,false,false,2,1170,1825,false,false,0,,,false,false,0,,,false,false,2,-2,0
55485034600,Marx P.,4,298,403,false,false,4,340,474,false,false,4,340,472,false,false,4,292,400,false,false,0,0,0
55486501100,Israel-Trummel M.,3,520,737,false,false,3,604,874,false,false,3,599,868,false,false,3,513,725,false,false,0,0,0
55489065600,Harris N.,4,298,404,false,false,4,340,475,false,false,4,340,473,false,false,4,292,401,false,false,0,0,0
55490410700,Campos-Vazquez R.M.,2,997,1496,false,false,2,1170,1826,false,false,2,1164,1786,false,false,2,984,1460,false,false,0,0,0
55490780800,Clark N.,1,2242,4369,false,false,1,2703,6293,false,false,1,2652,5986,false,false,1,2190,4174,false,false,0,0,0
55491476800,Sun Z.,0,,,false,false,1,2703,6294,false,false,0,,,false,false,0,,,false,false,1,-1,0
55491559300,Zhang P.,0,,,false,false,1,2703,6295,false,false,1,2652,5987,false,false,0,,,false,false,1,0,0
55492761600,White J.L.,0,,,false,false,1,2703,6296,false,false,1,2652,5988,false,false,0,,,false,false,1,0,0
55494021100,Chen D.,1,2242,4370,false,false,1,2703,6297,false,false,1,2652,5989,false,false,1,2190,4175,false,false,0,0,0
55494658800,Johnson J.,0,,,false,false,3,604,875,false,false,2,1164,1787,false,false,0,,,false,false,3,-1,0
55494876700,David R. Miller,7,70,86,true,true,8,53,65,true,true,8,53,65,true,true,7,67,83,true,true,1,0,0
55495128700,Wu S.,1,2242,4371,false,false,1,2703,6298,false,false,1,2652,5990,false,false,1,2190,4176,false,false,0,0,0
55495191500,Gupta S.,0,,,false,false,1,2703,6299,false,false,1,2652,5991,false,false,0,,,false,false,1,0,0
55496148000,Collazo J.L.,1,2242,4372,false,false,1,2703,6300,false,false,1,2652,5992,false,false,1,2190,4177,false,false,0,0,0
55497031900,Fleck B.,1,2242,4373,false,false,1,2703,6301,false,false,1,2652,5993,false,false,0,,,false,false,0,0,1
55497741400,Miller J.,1,2242,4374,false,false,1,2703,6302,false,false,1,2652,5994,false,false,1,2190,4178,false,false,0,0,0
55498265500,Murgia M.,0,,,false,false,1,2703,6303,false,false,0,,,false,false,0,,,false,false,1,-1,0
55498802400,Werner A.,6,100,131,false,true,6,115,153,false,false,6,115,153,false,false,6,96,128,false,true,0,0,0
55499328600,Sheagley G.,2,997,1497,false,false,2,1170,1827,false,false,2,1164,1788,false,false,2,984,1461,false,false,0,0,0
55499536200,Hu J.,1,2242,4375,false,false,1,2703,6304,false,false,1,2652,5995,false,false,1,2190,4179,false,false,0,0,0
55499881500,Vermeeren B.,1,2242,4376,false,false,1,2703,6305,false,false,1,2652,5996,false,false,1,2190,4180,false,false,0,0,0
55501030300,Smith S.G.,0,,,false,false,1,2703,6306,false,false,1,2652,5997,false,false,0,,,false,false,1,0,0
55503227900,Cameron L.D.,1,2242,4377,false,false,1,2703,6307,false,false,1,2652,5998,false,false,0,,,false,false,0,0,1
55503919900,Houck A.M.,1,2242,4378,false,false,2,1170,1828,false,false,2,1164,1789,false,false,1,2190,4181,false,false,1,0,0
55503996400,Carreras M.,2,997,1498,false,false,2,1170,1829,false,false,2,1164,1790,false,false,2,984,1462,false,false,0,0,0
55504224700,Boogen N.,0,,,false,false,1,2703,6308,false,false,1,2652,5999,false,false,0,,,false,false,1,0,0
55504956100,Wood T.J.,1,2242,4379,false,false,2,1170,1830,false,false,2,1164,1791,false,false,1,2190,4182,false,false,1,0,0
55505085100,Yamada K.,2,997,1499,false,false,2,1170,1831,false,false,2,1164,1792,false,false,2,984,1463,false,false,0,0,0
55505229900,Put G.J.,1,2242,4380,false,false,1,2703,6309,false,false,1,2652,6000,false,false,1,2190,4183,false,false,0,0,0
55506196400,Apgar L.,1,2242,4381,false,false,1,2703,6310,false,false,1,2652,6001,false,false,1,2190,4184,false,false,0,0,0
55506469700,Lu Y.,2,997,1500,false,false,2,1170,1832,false,false,2,1164,1793,false,false,2,984,1464,false,false,0,0,0
55507742300,Dogruel L.,0,,,false,false,1,2703,6311,false,false,1,2652,6002,false,false,0,,,false,false,1,0,0
55508067000,Frey V.,1,2242,4382,false,false,1,2703,6312,false,false,1,2652,6003,false,false,1,2190,4185,false,false,0,0,0
55510820400,Van Den Broek T.,2,997,1501,false,false,2,1170,1833,false,false,2,1164,1794,false,false,2,984,1465,false,false,0,0,0
55510938700,Wang Q.,0,,,false,false,1,2703,6313,false,false,1,2652,6004,false,false,0,,,false,false,1,0,0
55511075900,Seow W.J.,1,2242,4383,false,false,1,2703,6314,false,false,1,2652,6005,false,false,0,,,false,false,0,0,1
55511436800,Villamayor-Tomas S.,1,2242,4384,false,false,1,2703,6315,false,false,1,2652,6006,false,false,1,2190,4186,false,false,0,0,0
55511564400,Kogan I.,3,520,738,false,false,3,604,876,false,false,3,599,869,false,false,3,513,726,false,false,0,0,0
55512000300,Fernández-Vázquez P.,4,298,405,false,false,4,340,476,false,false,4,340,474,false,false,4,292,402,false,false,0,0,0
55512518700,Tamul D.J.,1,2242,4385,false,false,1,2703,6316,false,false,1,2652,6007,false,false,1,2190,4187,false,false,0,0,0
55515384700,Zhao S.,0,,,false,false,1,2703,6317,false,false,1,2652,6008,false,false,0,,,false,false,1,0,0
55515557400,Sizemore O.,0,,,false,false,1,2703,6318,false,false,1,2652,6009,false,false,0,,,false,false,1,0,0
55516180900,Caspersen J.,1,2242,4386,false,false,1,2703,6319,false,false,1,2652,6010,false,false,1,2190,4188,false,false,0,0,0
55516734200,McLaughlin B.,0,,,false,false,1,2703,6320,false,false,1,2652,6011,false,false,0,,,false,false,1,0,0
55519790300,Gengler J.,5,168,232,false,false,5,195,267,false,false,5,195,267,false,false,5,166,225,false,false,0,0,0
55520173200,Amat F.,1,2242,4387,false,false,1,2703,6321,false,false,1,2652,6012,false,false,1,2190,4189,false,false,0,0,0
55521585200,Joeckel S.,0,,,false,false,1,2703,6322,false,false,1,2652,6013,false,false,0,,,false,false,1,0,0
55522214100,Rios V.,1,2242,4388,false,false,1,2703,6323,false,false,1,2652,6014,false,false,1,2190,4190,false,false,0,0,0
55522765800,Piqani D.,1,2242,4389,false,false,1,2703,6324,false,false,1,2652,6015,false,false,1,2190,4191,false,false,0,0,0
55523953200,Cavallo A.,2,997,1502,false,false,2,1170,1834,false,false,2,1164,1795,false,false,2,984,1466,false,false,0,0,0
55524382000,Lee J.,1,2242,4390,false,false,1,2703,6325,false,false,1,2652,6016,false,false,1,2190,4192,false,false,0,0,0
55530804700,Piscopo J.M.,3,520,739,false,false,3,604,877,false,false,3,599,870,false,false,3,513,727,false,false,0,0,0
55531311300,Augustyn M.B.,1,2242,4391,false,false,1,2703,6326,false,false,1,2652,6017,false,false,1,2190,4193,false,false,0,0,0
55531692900,Barnes T.D.,2,997,1503,false,false,4,340,477,false,false,4,340,475,false,false,2,984,1467,false,false,2,0,0
55532038600,Albertsen A.,1,2242,4392,false,false,1,2703,6327,false,false,1,2652,6018,false,false,1,2190,4194,false,false,0,0,0
55532529900,Altier M.B.,2,997,1504,false,false,2,1170,1835,false,false,2,1164,1796,false,false,2,984,1468,false,false,0,0,0
55533439200,Smith R.,0,,,false,false,1,2703,6328,false,false,1,2652,6019,false,false,0,,,false,false,1,0,0
55534383700,de Boer N.,2,997,1505,false,false,2,1170,1836,false,false,2,1164,1797,false,false,2,984,1469,false,false,0,0,0
55535097800,Conrads J.,0,,,false,false,1,2703,6329,false,false,1,2652,6020,false,false,0,,,false,false,1,0,0
55537149100,Allen Catellier J.R.,0,,,false,false,1,2703,6330,false,false,1,2652,6021,false,false,0,,,false,false,1,0,0
55537157500,de Vries H.,0,,,false,false,1,2703,6331,false,false,1,2652,6022,false,false,0,,,false,false,1,0,0
55538726700,Urbina D.R.,1,2242,4393,false,false,1,2703,6332,false,false,1,2652,6023,false,false,1,2190,4195,false,false,0,0,0
55538847000,Earp B.D.,2,997,1506,false,false,2,1170,1837,false,false,2,1164,1798,false,false,1,2190,4196,false,false,0,0,1
55538917400,Shih P.,1,2242,4394,false,false,1,2703,6333,false,false,1,2652,6024,false,false,1,2190,4197,false,false,0,0,0
55538951200,Lacasse K.,1,2242,4395,false,false,1,2703,6334,false,false,1,2652,6025,false,false,1,2190,4198,false,false,0,0,0
55539151400,Vannette D.,1,2242,4396,false,false,1,2703,6335,false,false,1,2652,6026,false,false,1,2190,4199,false,false,0,0,0
55539465200,Han K.J.,1,2242,4397,false,false,1,2703,6336,false,false,1,2652,6027,false,false,1,2190,4200,false,false,0,0,0
55539635400,Abay K.A.,1,2242,4398,false,false,1,2703,6337,false,false,1,2652,6028,false,false,0,,,false,false,0,0,1
55540325500,Kaufman G.,1,2242,4399,false,false,1,2703,6338,false,false,1,2652,6029,false,false,1,2190,4201,false,false,0,0,0
55540347700,Chaturvedi S.,0,,,false,false,1,2703,6339,false,false,1,2652,6030,false,false,0,,,false,false,1,0,0
55540601100,Yeo S.K.,3,520,740,false,false,2,1170,1838,false,false,2,1164,1799,false,false,3,513,728,false,false,-1,0,0
55541280800,Kohno M.,2,997,1507,false,false,3,604,878,false,false,3,599,871,false,false,2,984,1470,false,false,1,0,0
55543167600,Von Sikorski C.,0,,,false,false,2,1170,1839,false,false,2,1164,1800,false,false,0,,,false,false,2,0,0
55544357000,Song J.,0,,,false,false,1,2703,6340,false,false,1,2652,6031,false,false,0,,,false,false,1,0,0
55545701200,Burak E.,2,997,1508,false,false,2,1170,1840,false,false,2,1164,1801,false,false,2,984,1471,false,false,0,0,0
55547137519,Evans S.C.,0,,,false,false,2,1170,1841,false,false,2,1164,1802,false,false,0,,,false,false,2,0,0
55548982500,Duncan D.,0,,,false,false,2,1170,1842,false,false,2,1164,1803,false,false,0,,,false,false,2,0,0
55549256000,Leder J.,1,2242,4400,false,false,1,2703,6341,false,false,1,2652,6032,false,false,1,2190,4202,false,false,0,0,0
55549887400,Chan C.H.,0,,,false,false,1,2703,6342,false,false,1,2652,6033,false,false,0,,,false,false,1,0,0
55551486200,Zheng D.,1,2242,4401,false,false,1,2703,6343,false,false,1,2652,6034,false,false,1,2190,4203,false,false,0,0,0
55552165600,Ashoorian D.,1,2242,4402,false,false,1,2703,6344,false,false,1,2652,6035,false,false,1,2190,4204,false,false,0,0,0
55552268300,Evelo A.,0,,,false,false,1,2703,6345,false,false,1,2652,6036,false,false,0,,,false,false,1,0,0
55552542700,Schoenborn N.L.,4,298,406,false,false,4,340,478,false,false,4,340,476,false,false,3,513,729,false,false,0,0,1
55554828200,Mattingly D.,1,2242,4403,false,false,1,2703,6346,false,false,1,2652,6037,false,false,1,2190,4205,false,false,0,0,0
55555028400,Williams M.J.,0,,,false,false,1,2703,6347,false,false,1,2652,6038,false,false,0,,,false,false,1,0,0
55555248400,Vabulas F.,1,2242,4404,false,false,1,2703,6348,false,false,1,2652,6039,false,false,1,2190,4206,false,false,0,0,0
55555498600,Tosi M.,1,2242,4405,false,false,1,2703,6349,false,false,1,2652,6040,false,false,1,2190,4207,false,false,0,0,0
55555810400,Schönholzer T.,1,2242,4406,false,false,1,2703,6350,false,false,1,2652,6041,false,false,1,2190,4208,false,false,0,0,0
55556699300,Miller C.B.,0,,,false,false,1,2703,6351,false,false,1,2652,6042,false,false,0,,,false,false,1,0,0
55556940200,Yu C.C.,0,,,false,false,1,2703,6352,false,false,1,2652,6043,false,false,0,,,false,false,1,0,0
55557462000,Hassan M.,1,2242,4407,false,false,1,2703,6353,false,false,1,2652,6044,false,false,1,2190,4209,false,false,0,0,0
55557789000,Drummond C.,0,,,false,false,1,2703,6354,false,false,1,2652,6045,false,false,0,,,false,false,1,0,0
55557908300,Van Der Windt P.,1,2242,4408,false,false,1,2703,6355,false,false,1,2652,6046,false,false,1,2190,4210,false,false,0,0,0
55558199100,McCauley J.F.,0,,,false,false,1,2703,6356,false,false,1,2652,6047,false,false,0,,,false,false,1,0,0
55559676100,Jha S.,1,2242,4409,false,false,1,2703,6357,false,false,1,2652,6048,false,false,1,2190,4211,false,false,0,0,0
55560029200,Thaler K.M.,1,2242,4410,false,false,1,2703,6358,false,false,1,2652,6049,false,false,1,2190,4212,false,false,0,0,0
55560300900,Zhao H.,1,2242,4411,false,false,1,2703,6359,false,false,1,2652,6050,false,false,1,2190,4213,false,false,0,0,0
55560550200,Nam H.H.,2,997,1509,false,false,2,1170,1843,false,false,2,1164,1804,false,false,2,984,1472,false,false,0,0,0
55561377400,Dolan T.M.,1,2242,4412,false,false,1,2703,6360,false,false,1,2652,6051,false,false,1,2190,4214,false,false,0,0,0
55561654500,Price J.,1,2242,4413,false,false,1,2703,6361,false,false,1,2652,6052,false,false,1,2190,4215,false,false,0,0,0
55561676100,Thomson A.,1,2242,4414,false,false,1,2703,6362,false,false,1,2652,6053,false,false,0,,,false,false,0,0,1
55561677800,Weiss J.C.,2,997,1510,false,false,2,1170,1844,false,false,2,1164,1805,false,false,2,984,1473,false,false,0,0,0
55561949200,Kosyakova Y.,1,2242,4415,false,false,1,2703,6363,false,false,1,2652,6054,false,false,1,2190,4216,false,false,0,0,0
55562097800,Gugushvili A.,1,2242,4416,false,false,1,2703,6364,false,false,1,2652,6055,false,false,1,2190,4217,false,false,0,0,0
55562155400,Wittmer-Wolfe D.E.,1,2242,4417,false,false,1,2703,6365,false,false,1,2652,6056,false,false,1,2190,4218,false,false,0,0,0
55562201800,Pluut H.,1,2242,4418,false,false,1,2703,6366,false,false,1,2652,6057,false,false,1,2190,4219,false,false,0,0,0
55565334300,Hart J.K.,1,2242,4419,false,false,1,2703,6367,false,false,1,2652,6058,false,false,1,2190,4220,false,false,0,0,0
55567622400,Filetti M.,0,,,false,false,1,2703,6368,false,false,0,,,false,false,0,,,false,false,1,-1,0
55568271200,Reinermann H.,1,2242,4420,false,false,1,2703,6369,false,false,1,2652,6059,false,false,1,2190,4221,false,false,0,0,0
55570703600,Citi M.,2,997,1511,false,false,2,1170,1845,false,false,2,1164,1806,false,false,2,984,1474,false,false,0,0,0
55571080500,An H.,0,,,false,false,1,2703,6370,false,false,1,2652,6060,false,false,0,,,false,false,1,0,0
55571184600,Kroll A.,1,2242,4421,false,false,1,2703,6371,false,false,1,2652,6061,false,false,1,2190,4222,false,false,0,0,0
55571539400,Chen Q.,0,,,false,false,1,2703,6372,false,false,1,2652,6062,false,false,0,,,false,false,1,0,0
55572570900,Schaeffer M.,4,298,407,false,false,4,340,479,false,false,4,340,477,false,false,4,292,403,false,false,0,0,0
55572746600,Stokes L.C.,2,997,1512,false,false,2,1170,1846,false,false,2,1164,1807,false,false,2,984,1475,false,false,0,0,0
55572806000,Gampfer R.,2,997,1513,false,false,2,1170,1847,false,false,2,1164,1808,false,false,2,984,1476,false,false,0,0,0
55573330200,Mendez L.,1,2242,4422,false,false,1,2703,6373,false,false,1,2652,6063,false,false,1,2190,4223,false,false,0,0,0
55573719600,Young-Jones A.,0,,,false,false,1,2703,6374,false,false,1,2652,6064,false,false,0,,,false,false,1,0,0
55574213699,Smith S.,1,2242,4423,false,false,1,2703,6375,false,false,1,2652,6065,false,false,1,2190,4224,false,false,0,0,0
55575012000,Salas G.,1,2242,4424,false,false,1,2703,6376,false,false,1,2652,6066,false,false,0,,,false,false,0,0,1
55575021700,Camerini A.L.,0,,,false,false,1,2703,6377,false,false,1,2652,6067,false,false,0,,,false,false,1,0,0
55575529100,Tetaz M.,1,2242,4425,false,false,1,2703,6378,false,false,1,2652,6068,false,false,1,2190,4225,false,false,0,0,0
55577057400,Shigeoka H.,1,2242,4426,false,false,1,2703,6379,false,false,1,2652,6069,false,false,1,2190,4226,false,false,0,0,0
55577440500,Yeung W.J.J.,1,2242,4427,false,false,1,2703,6380,false,false,1,2652,6070,false,false,1,2190,4227,false,false,0,0,0
55577828400,Gutmann J.,1,2242,4428,false,false,1,2703,6381,false,false,1,2652,6071,false,false,1,2190,4228,false,false,0,0,0
55578327800,Romney A.C.,1,2242,4429,false,false,1,2703,6382,false,false,1,2652,6072,false,false,1,2190,4229,false,false,0,0,0
