authid,full_name,scopus_id,authorship_position,sample_us_label
7006059165,Maykel Verkuyten,85133968124,first,non_us
7006059165,Maykel Verkuyten,85140277195,first,non_us
7006059165,Maykel Verkuyten,85140278720,first,non_us
12794521600,Toby Bolsen,84901037027,first,us_explicit
12794521600,Toby Bolsen,84943199945,first,us_explicit
12794521600,Toby Bolsen,85008246775,first,us_explicit
12794521600,Toby Bolsen,85044370343,first,us_inferred
12794521600,Toby Bolsen,85057148304,last,non_us
12794521600,Toby Bolsen,85062719018,first,unclear
12794521600,Toby Bolsen,85070298879,first,us_inferred
12794521600,Toby Bolsen,85130733510,first,us_inferred
12794521600,Toby Bolsen,85167408025,first,us_explicit
12794521600,Toby Bolsen,85209378959,first,us_explicit
12794521600,Toby Bolsen,85216215252,first,us_inferred
12794521600,Toby Bolsen,85217158927,last,us_inferred
23010864600,Samuel Whitt,85071419972,last,non_us
23010864600,Samuel Whitt,85099962519,last,non_us
23010864600,Samuel Whitt,85108557459,last,non_us
23010864600,Samuel Whitt,85132755374,last,non_us
23010864600,Samuel Whitt,85216104420,first,non_us
23010864600,Samuel Whitt,85216486046,last,non_us
23010864600,Samuel Whitt,85216620221,first,us_explicit
23010864600,Samuel Whitt,105000519465,last,non_us
23010864600,Samuel Whitt,105002134171,last,non_us
23010864600,Samuel Whitt,105003442248,first,us_explicit
23010864600,Samuel Whitt,105024217606,first,non_us
23010864600,Samuel Whitt,105041965396,last,non_us
54881904100,Nichole M. Bauer,84957805398,sole,us_inferred
54881904100,Nichole M. Bauer,85014540568,sole,us_inferred
54881904100,Nichole M. Bauer,85043332442,first,unclear
54881904100,Nichole M. Bauer,85048742659,sole,us_inferred
54881904100,Nichole M. Bauer,85067352245,sole,us_inferred
54881904100,Nichole M. Bauer,85076027417,sole,unclear
54881904100,Nichole M. Bauer,85076167276,sole,us_inferred
54881904100,Nichole M. Bauer,85095117105,first,us_explicit
54881904100,Nichole M. Bauer,85101803291,first,unclear
54881904100,Nichole M. Bauer,85122780387,last,us_inferred
54881904100,Nichole M. Bauer,105005597308,last,us_inferred
54881904100,Nichole M. Bauer,105005626231,first,us_explicit
55091186500,Yoshikuni Ono,85054952173,first,non_us
55091186500,Yoshikuni Ono,85113817293,last,unclear
55091186500,Yoshikuni Ono,85129159055,last,unclear
55091186500,Yoshikuni Ono,85135896371,last,non_us
55091186500,Yoshikuni Ono,85136473193,last,non_us
55091186500,Yoshikuni Ono,85186447775,last,non_us
55091186500,Yoshikuni Ono,85219095528,last,non_us
55091186500,Yoshikuni Ono,105000131600,first,non_us
55091186500,Yoshikuni Ono,105009206681,last,non_us
55091186500,Yoshikuni Ono,105009501936,last,non_us
55091186500,Yoshikuni Ono,105021366057,last,non_us
55091186500,Yoshikuni Ono,105040509962,first,non_us
56734108300,Mogens Jin Pedersen,84940214050,sole,unclear
56734108300,Mogens Jin Pedersen,84975770291,first,unclear
56734108300,Mogens Jin Pedersen,85037044153,first,us_explicit
56734108300,Mogens Jin Pedersen,85038356713,first,us_explicit
56734108300,Mogens Jin Pedersen,85040459526,sole,unclear
56734108300,Mogens Jin Pedersen,85054474475,first,non_us
56734108300,Mogens Jin Pedersen,85074017190,first,non_us
56734108300,Mogens Jin Pedersen,85167655087,first,us_explicit
56734108300,Mogens Jin Pedersen,85183015664,first,non_us
56734108300,Mogens Jin Pedersen,85183977264,last,non_us
56734108300,Mogens Jin Pedersen,85212439594,last,non_us
56734108300,Mogens Jin Pedersen,105005574189,first,non_us
57217457882,Gregory A. Huber,85060580173,last,us_inferred
57217457882,Gregory A. Huber,85062681263,last,us_inferred
57217457882,Gregory A. Huber,85064539825,last,unclear
57217457882,Gregory A. Huber,85097381620,last,us_inferred
57217457882,Gregory A. Huber,85119018835,last,us_explicit
57217457882,Gregory A. Huber,85120875984,last,us_inferred
57217457882,Gregory A. Huber,85132896321,last,us_inferred
57217457882,Gregory A. Huber,85183492832,last,us_inferred
57217457882,Gregory A. Huber,85208657819,last,unclear
57217457882,Gregory A. Huber,105007228428,last,unclear
57217457882,Gregory A. Huber,105012258249,first,us_inferred
57217457882,Gregory A. Huber,105013200123,first,us_inferred
6603696960,James N. Druckman,84874501501,first,us_inferred
6603696960,James N. Druckman,84943199945,last,us_explicit
6603696960,James N. Druckman,84945162574,first,us_explicit
6603696960,James N. Druckman,85012118612,first,unclear
6603696960,James N. Druckman,85037698515,first,us_inferred
6603696960,James N. Druckman,85044370343,last,us_inferred
6603696960,James N. Druckman,85058068103,first,us_inferred
6603696960,James N. Druckman,85059946018,first,us_inferred
6603696960,James N. Druckman,85116875533,first,us_explicit
6603696960,James N. Druckman,85160596820,first,us_inferred
6603696960,James N. Druckman,85204418104,last,us_inferred
7202316609,Aseem Prakash,85053490407,last,us_explicit
7202316609,Aseem Prakash,85059252534,last,us_explicit
7202316609,Aseem Prakash,85087378517,last,us_explicit
7202316609,Aseem Prakash,85104593177,last,non_us
7202316609,Aseem Prakash,85122571011,last,non_us
7202316609,Aseem Prakash,85185836671,last,us_explicit
7202316609,Aseem Prakash,85193987772,last,us_explicit
7202316609,Aseem Prakash,85214296759,last,us_explicit
7202316609,Aseem Prakash,105010226878,last,non_us
7202316609,Aseem Prakash,105033260134,last,us_explicit
7202316609,Aseem Prakash,105039827469,last,us_explicit
14034772300,Jason Reifler,84891494021,first,non_us
14034772300,Jason Reifler,84921984369,last,us_inferred
14034772300,Jason Reifler,85106697357,last,us_inferred
14034772300,Jason Reifler,85124140550,last,us_explicit
14034772300,Jason Reifler,85147720720,last,us_explicit
14034772300,Jason Reifler,85162185399,last,us_inferred
14034772300,Jason Reifler,85170631568,last,us_explicit
14034772300,Jason Reifler,85174056404,last,us_inferred
14034772300,Jason Reifler,85213442851,last,not_applicable
14034772300,Jason Reifler,105008461820,last,non_us
14034772300,Jason Reifler,105027197362,last,non_us
14832646600,Robin E. Gearing,84871858111,first,non_us
14832646600,Robin E. Gearing,84876049317,last,non_us
14832646600,Robin E. Gearing,85100598411,first,non_us
14832646600,Robin E. Gearing,85134747070,first,us_explicit
14832646600,Robin E. Gearing,85145825392,first,us_explicit
14832646600,Robin E. Gearing,85147143671,first,us_explicit
14832646600,Robin E. Gearing,85174071113,last,us_explicit
14832646600,Robin E. Gearing,85205574905,last,us_explicit
14832646600,Robin E. Gearing,105010461822,first,non_us
14832646600,Robin E. Gearing,105011988550,last,non_us
14832646600,Robin E. Gearing,105019345621,last,non_us
16305967100,Robb Willer,85052331497,last,us_inferred
16305967100,Robb Willer,85084324260,last,unclear
16305967100,Robb Willer,85091718485,last,us_explicit
16305967100,Robb Willer,85111979067,last,us_inferred
16305967100,Robb Willer,85120885789,last,us_explicit
16305967100,Robb Willer,85160596820,last,us_inferred
16305967100,Robb Willer,85176547661,last,us_inferred
16305967100,Robb Willer,85191915888,last,us_explicit
16305967100,Robb Willer,105005029873,last,us_inferred
16305967100,Robb Willer,105029946035,last,us_explicit
16305967100,Robb Willer,105044369270,last,us_explicit
35725744600,Sarah E. Kreps,84995444937,first,us_explicit
35725744600,Sarah E. Kreps,84998915284,sole,us_inferred
35725744600,Sarah E. Kreps,85042090180,first,us_inferred
35725744600,Sarah E. Kreps,85094221120,first,us_explicit
35725744600,Sarah E. Kreps,85125698803,first,us_explicit
35725744600,Sarah E. Kreps,85127254828,first,us_explicit
35725744600,Sarah E. Kreps,85127581823,first,us_inferred
35725744600,Sarah E. Kreps,85128583393,last,us_explicit
35725744600,Sarah E. Kreps,85165518545,first,us_explicit
35725744600,Sarah E. Kreps,85179678265,first,non_us
35725744600,Sarah E. Kreps,105029190749,last,us_inferred
35745930100,David Doherty,80054939891,first,us_explicit
35745930100,David Doherty,84929578243,sole,us_inferred
35745930100,David Doherty,84930584663,sole,us_inferred
35745930100,David Doherty,84945247501,first,unclear
35745930100,David Doherty,85060580173,first,us_inferred
35745930100,David Doherty,85068049998,first,us_explicit
35745930100,David Doherty,85069695771,first,unclear
35745930100,David Doherty,85086600850,first,unclear
35745930100,David Doherty,105001650331,first,us_inferred
35745930100,David Doherty,105007145263,first,us_explicit
35745930100,David Doherty,105046220290,first,unclear
35861891200,Matthew S. Winters,84962730593,first,non_us
35861891200,Matthew S. Winters,84967215008,first,non_us
35861891200,Matthew S. Winters,85012297251,last,non_us
35861891200,Matthew S. Winters,85019456641,last,non_us
35861891200,Matthew S. Winters,85035364736,last,non_us
35861891200,Matthew S. Winters,85073767137,last,non_us
35861891200,Matthew S. Winters,85102071850,first,non_us
35861891200,Matthew S. Winters,85152296772,last,non_us
35861891200,Matthew S. Winters,85160547976,last,non_us
35861891200,Matthew S. Winters,105001850441,last,non_us
35861891200,Matthew S. Winters,105012597345,first,us_explicit
57190806413,Lukas Rudolph,85119401868,last,non_us
57190806413,Lukas Rudolph,85119426755,last,non_us
57190806413,Lukas Rudolph,85159334579,first,non_us
57190806413,Lukas Rudolph,85159582567,first,non_us
57190806413,Lukas Rudolph,85166589138,first,non_us
57190806413,Lukas Rudolph,85188604798,first,non_us
57190806413,Lukas Rudolph,85207749628,first,non_us
57190806413,Lukas Rudolph,105006801172,first,non_us
57190806413,Lukas Rudolph,105027329225,first,us_explicit
57190806413,Lukas Rudolph,105039204587,sole,non_us
57190806413,Lukas Rudolph,105043412577,sole,non_us
57203528227,Jonathan A. Chu,85052060424,sole,us_explicit
57203528227,Jonathan A. Chu,85103382393,first,us_explicit
57203528227,Jonathan A. Chu,85107869445,last,us_explicit
57203528227,Jonathan A. Chu,85122139505,first,us_explicit
57203528227,Jonathan A. Chu,85124121558,last,unclear
57203528227,Jonathan A. Chu,85124170048,sole,unclear
57203528227,Jonathan A. Chu,85127696366,first,non_us
57203528227,Jonathan A. Chu,85170289998,last,unclear
57203528227,Jonathan A. Chu,85176924618,first,us_explicit
57203528227,Jonathan A. Chu,85206830858,first,us_explicit
57203528227,Jonathan A. Chu,105012359420,first,us_explicit
35759060800,Brendan Nyhan,80052366764,sole,us_inferred
35759060800,Brendan Nyhan,84898753023,first,us_explicit
35759060800,Brendan Nyhan,84921984369,first,us_inferred
35759060800,Brendan Nyhan,85047903545,first,non_us
35759060800,Brendan Nyhan,85049075124,first,non_us
35759060800,Brendan Nyhan,85106950513,last,us_explicit
35759060800,Brendan Nyhan,85114350257,last,us_explicit
35759060800,Brendan Nyhan,85182629341,last,us_inferred
35759060800,Brendan Nyhan,105005845952,last,us_explicit
35759060800,Brendan Nyhan,105015521246,last,us_explicit
36159270600,Teppei Yamamoto,84892498539,last,unclear
36159270600,Teppei Yamamoto,84923552574,last,non_us
36159270600,Teppei Yamamoto,85041214633,last,unclear
36159270600,Teppei Yamamoto,85052643404,last,non_us
36159270600,Teppei Yamamoto,85065436110,last,us_inferred
36159270600,Teppei Yamamoto,85107306214,last,us_explicit
36159270600,Teppei Yamamoto,85115188399,last,us_inferred
36159270600,Teppei Yamamoto,85171738080,last,not_applicable
36159270600,Teppei Yamamoto,85172870189,last,unclear
36159270600,Teppei Yamamoto,105001181982,last,unclear
37063497400,Kevin J. Mullinix,84941353207,last,us_inferred
37063497400,Kevin J. Mullinix,85012122035,first,us_explicit
37063497400,Kevin J. Mullinix,85041603336,sole,unclear
37063497400,Kevin J. Mullinix,85053299605,first,us_inferred
37063497400,Kevin J. Mullinix,85057578602,last,us_explicit
37063497400,Kevin J. Mullinix,85059103503,last,unclear
37063497400,Kevin J. Mullinix,85067057847,last,us_inferred
37063497400,Kevin J. Mullinix,85123476525,last,us_explicit
37063497400,Kevin J. Mullinix,85127190236,first,us_explicit
37063497400,Kevin J. Mullinix,105038900974,first,us_explicit
38061940400,Justin T. Pickett,85017479115,first,us_explicit
38061940400,Justin T. Pickett,85030544249,first,us_explicit
38061940400,Justin T. Pickett,85060884767,first,unclear
38061940400,Justin T. Pickett,85091202562,last,unclear
38061940400,Justin T. Pickett,85092499524,first,us_inferred
38061940400,Justin T. Pickett,85099391391,last,us_explicit
38061940400,Justin T. Pickett,85190319537,last,us_inferred
38061940400,Justin T. Pickett,85217932803,sole,not_applicable
38061940400,Justin T. Pickett,105001077495,last,us_explicit
38061940400,Justin T. Pickett,105005805574,last,us_inferred
57205672554,Seiki Tanaka,84978085703,first,non_us
57205672554,Seiki Tanaka,84992655159,sole,non_us
57205672554,Seiki Tanaka,85061035641,last,non_us
57205672554,Seiki Tanaka,85069886131,last,us_explicit
57205672554,Seiki Tanaka,85101215653,last,non_us
57205672554,Seiki Tanaka,85118477821,last,non_us
57205672554,Seiki Tanaka,85126806972,last,us_explicit
57205672554,Seiki Tanaka,85138248657,last,non_us
57205672554,Seiki Tanaka,85158112186,last,non_us
57205672554,Seiki Tanaka,85206340986,last,non_us
17345249500,Martin Abraham,77955164049,first,non_us
17345249500,Martin Abraham,84861746768,first,non_us
17345249500,Martin Abraham,84872322437,first,unclear
17345249500,Martin Abraham,84960115436,last,non_us
17345249500,Martin Abraham,84975048512,last,non_us
17345249500,Martin Abraham,85071372063,first,non_us
17345249500,Martin Abraham,85131278479,first,non_us
17345249500,Martin Abraham,85144761803,first,non_us
17345249500,Martin Abraham,85176382083,first,non_us
23982874600,Ulf Liebe,80051637855,last,not_applicable
23982874600,Ulf Liebe,84907487526,last,unclear
23982874600,Ulf Liebe,85018788745,first,non_us
23982874600,Ulf Liebe,85049693637,first,unclear
23982874600,Ulf Liebe,85077691868,first,non_us
23982874600,Ulf Liebe,85084071067,first,non_us
23982874600,Ulf Liebe,85092904088,first,non_us
23982874600,Ulf Liebe,85162979593,last,non_us
23982874600,Ulf Liebe,105039696438,last,non_us
24474160700,Brian R. Calfano,84887527789,last,us_explicit
24474160700,Brian R. Calfano,84959343624,first,us_explicit
24474160700,Brian R. Calfano,84959905263,first,us_inferred
24474160700,Brian R. Calfano,85037647979,last,us_inferred
24474160700,Brian R. Calfano,85053221139,first,us_explicit
24474160700,Brian R. Calfano,85100970268,first,us_inferred
24474160700,Brian R. Calfano,85122529325,first,us_inferred
24474160700,Brian R. Calfano,85124994501,first,us_explicit
24474160700,Brian R. Calfano,85146866960,last,us_explicit
35183713000,Efrén O. Pérez,84890418441,sole,us_inferred
35183713000,Efrén O. Pérez,84955616709,sole,us_explicit
35183713000,Efrén O. Pérez,85021736860,first,non_us
35183713000,Efrén O. Pérez,85066605513,first,non_us
35183713000,Efrén O. Pérez,85127783017,last,us_inferred
35183713000,Efrén O. Pérez,85139216162,first,us_inferred
35183713000,Efrén O. Pérez,85148945547,first,us_inferred
35183713000,Efrén O. Pérez,85162677133,first,us_inferred
35183713000,Efrén O. Pérez,105029060592,last,us_explicit
35492113000,Thomas Zeitzoff,85020188394,last,unclear
35492113000,Thomas Zeitzoff,85042184003,last,non_us
35492113000,Thomas Zeitzoff,85047903545,last,non_us
35492113000,Thomas Zeitzoff,85049075124,last,non_us
35492113000,Thomas Zeitzoff,85068387044,last,non_us
35492113000,Thomas Zeitzoff,85069682610,last,non_us
35492113000,Thomas Zeitzoff,85078960506,last,non_us
35492113000,Thomas Zeitzoff,85183616534,first,us_explicit
35492113000,Thomas Zeitzoff,105026243740,last,non_us
55603014300,Tobias Heinrich,85029279527,first,us_explicit
55603014300,Tobias Heinrich,85042721612,first,us_inferred
55603014300,Tobias Heinrich,85078201451,first,us_explicit
55603014300,Tobias Heinrich,85109308295,first,us_inferred
55603014300,Tobias Heinrich,85109571277,last,us_explicit
55603014300,Tobias Heinrich,85133919585,last,us_explicit
55603014300,Tobias Heinrich,85188096695,first,us_explicit
55603014300,Tobias Heinrich,85193946140,last,us_explicit
55603014300,Tobias Heinrich,85200455835,first,unclear
55612017400,Erik Peterson,85053665784,sole,unclear
55612017400,Erik Peterson,85064805724,last,unclear
55612017400,Erik Peterson,85099984460,first,unclear
55612017400,Erik Peterson,85118939204,first,us_inferred
55612017400,Erik Peterson,85125920680,first,us_inferred
55612017400,Erik Peterson,85205529418,first,us_inferred
55612017400,Erik Peterson,85216671878,first,us_inferred
55612017400,Erik Peterson,105001820017,first,us_explicit
55612017400,Erik Peterson,105003759877,last,us_inferred
55746145800,Stijn Baert,84908021986,first,unclear
55746145800,Stijn Baert,85056907668,last,non_us
55746145800,Stijn Baert,85081613400,last,non_us
55746145800,Stijn Baert,85087287708,last,non_us
55746145800,Stijn Baert,85165352675,last,us_explicit
55746145800,Stijn Baert,85202899391,last,non_us
55746145800,Stijn Baert,85215433861,last,non_us
55746145800,Stijn Baert,105010332441,last,non_us
55746145800,Stijn Baert,105047190761,last,non_us
56448439600,Selim Erdem Aytaç,85019041831,first,non_us
56448439600,Selim Erdem Aytaç,85053017516,first,us_explicit
56448439600,Selim Erdem Aytaç,85057946678,first,non_us
56448439600,Selim Erdem Aytaç,85101463174,sole,non_us
56448439600,Selim Erdem Aytaç,85109276344,sole,non_us
56448439600,Selim Erdem Aytaç,85115941650,sole,non_us
56448439600,Selim Erdem Aytaç,85168483699,first,non_us
56448439600,Selim Erdem Aytaç,105002982634,first,non_us
56448439600,Selim Erdem Aytaç,105018624506,first,us_explicit
56556884300,Ryan Brutger,85046533072,first,us_explicit
56556884300,Ryan Brutger,85096694153,sole,us_inferred
56556884300,Ryan Brutger,85129014294,first,us_explicit
56556884300,Ryan Brutger,85129300276,first,us_explicit
56556884300,Ryan Brutger,85130898035,first,unclear
56556884300,Ryan Brutger,85131738044,first,us_explicit
56556884300,Ryan Brutger,85198952844,first,us_explicit
56556884300,Ryan Brutger,85216353783,first,us_explicit
56556884300,Ryan Brutger,85218245112,last,us_inferred
56611317200,John V. Kane,85033714347,last,unclear
